Year,Postal code,Rooms,Rent per m2,Rental apartment count,Sales price per m2,Sold apartments count,Postal code name,Municipality,Municipality name,Municipality group,Municipality group name,Region,Region name,Area,Area name
2017,15900,3,,,2621.0,7.0,Jalkaranta,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2018,15900,3,,,2786.0,6.0,Jalkaranta,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2019,15900,3,,,2730.0,10.0,Jalkaranta,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2022,15900,3,,,3055.0,12.0,Jalkaranta,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2009,16100,2,,,734.0,7.0,Uusikylä,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2009,20660,1,,,2006.0,8.0,Littoinen,202,Kaarina,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2009,20660,2,,,2172.0,8.0,Littoinen,202,Kaarina,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2009,20660,3,,,1755.0,7.0,Littoinen,202,Kaarina,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2010,20660,1,,,2042.0,10.0,Littoinen,202,Kaarina,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2011,20660,1,,,2408.0,7.0,Littoinen,202,Kaarina,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2011,20660,3,,,1975.0,8.0,Littoinen,202,Kaarina,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2012,20660,1,,,2140.0,15.0,Littoinen,202,Kaarina,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2012,20660,2,,,1976.0,13.0,Littoinen,202,Kaarina,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2013,20660,3,,,1864.0,7.0,Littoinen,202,Kaarina,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2014,20660,1,,,2252.0,9.0,Littoinen,202,Kaarina,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2014,20660,3,,,2069.0,12.0,Littoinen,202,Kaarina,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2009,21120,2,,,1265.0,6.0,Viherjäinen,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2010,21120,3,,,1220.0,7.0,Viherjäinen,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2014,21120,2,,,1191.0,7.0,Viherjäinen,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2019,21120,2,,,1124.0,9.0,Viherjäinen,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2019,21120,3,,,1033.0,7.0,Viherjäinen,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2009,21210,2,,,1107.0,9.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2009,21210,3,,,1072.0,10.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2010,21210,2,,,1086.0,14.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2011,21210,1,,,1301.0,7.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2011,21210,2,,,1186.0,10.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2011,21210,3,,,1155.0,14.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2012,21210,2,,,1252.0,9.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2012,21210,3,,,1072.0,12.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2013,21210,1,,,1389.0,7.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2013,21210,2,,,1056.0,6.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2013,21210,3,,,1005.0,9.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2014,21210,2,,,1121.0,14.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2015,21210,1,,,1356.0,6.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2015,21210,2,,,1093.0,6.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2015,21210,3,,,1040.0,6.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2016,21210,1,,,1225.0,6.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2016,21210,2,,,1141.0,8.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2016,21210,3,,,968.0,8.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2017,21210,2,,,1165.0,12.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2017,21210,3,,,1105.0,9.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2018,21210,2,,,1204.0,9.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2019,21210,2,,,1252.0,8.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2020,21210,3,,,1087.0,11.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2021,21210,2,,,1222.0,11.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2021,21210,3,,,1051.0,9.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2022,21210,2,,,1305.0,6.0,Hakinmäki,680,Raisio,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2009,21270,1,,,1213.0,6.0,Nousiainen,538,Nousiainen,3,Maaseutumaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2012,21270,2,,,1788.0,6.0,Nousiainen,538,Nousiainen,3,Maaseutumaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2012,21270,3,,,1445.0,6.0,Nousiainen,538,Nousiainen,3,Maaseutumaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2017,21270,2,,,1733.0,6.0,Nousiainen,538,Nousiainen,3,Maaseutumaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2021,21270,3,,,1192.0,6.0,Nousiainen,538,Nousiainen,3,Maaseutumaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2009,25500,1,,,1263.0,6.0,Perniö Keskus,734,Salo,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2009,25500,2,,,1038.0,6.0,Perniö Keskus,734,Salo,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2015,25500,2,,,926.0,8.0,Perniö Keskus,734,Salo,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2017,25500,2,,,1234.0,9.0,Perniö Keskus,734,Salo,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2018,25500,1,,,754.0,7.0,Perniö Keskus,734,Salo,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2018,25500,2,,,883.0,9.0,Perniö Keskus,734,Salo,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2020,25500,2,,,884.0,9.0,Perniö Keskus,734,Salo,1,Kaupunkimaiset kunnat,2,Varsinais-Suomi,2,Etelä-Suomi
2009,26820,2,,,891.0,10.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2010,26820,2,,,946.0,10.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2010,26820,3,,,865.0,11.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2011,26820,2,,,1035.0,9.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2011,26820,3,,,910.0,9.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2012,26820,2,,,987.0,8.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2012,26820,3,,,906.0,6.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2013,26820,2,,,1021.0,6.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2015,26820,2,,,845.0,7.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2016,26820,2,,,795.0,9.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2017,26820,3,,,722.0,6.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2018,26820,2,,,798.0,8.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2019,26820,2,,,728.0,12.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2019,26820,3,,,805.0,8.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2020,26820,2,,,758.0,7.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2022,26820,3,,,751.0,7.0,Sampaanala,684,Rauma,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2009,28840,1,,,543.0,9.0,Yyteri-Kaanaa,609,Pori,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2011,28840,2,,,566.0,8.0,Yyteri-Kaanaa,609,Pori,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2012,28840,3,,,540.0,6.0,Yyteri-Kaanaa,609,Pori,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2016,28840,2,,,524.0,7.0,Yyteri-Kaanaa,609,Pori,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2021,28840,2,,,532.0,12.0,Yyteri-Kaanaa,609,Pori,1,Kaupunkimaiset kunnat,4,Satakunta,3,Länsi-Suomi
2009,33180,2,,,3204.0,20.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,33180,3,,,2794.0,15.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2010,33180,2,,,3163.0,18.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2010,33180,3,,,3311.0,17.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2011,33180,2,,,3605.0,17.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2011,33180,3,,,3521.0,23.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,33180,2,,,3359.0,13.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,33180,3,,,3851.0,17.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,33180,2,,,3534.0,13.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,33180,3,,,3769.0,8.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2014,33180,2,,,3816.0,13.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2014,33180,3,,,3837.0,8.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2015,33180,2,,,3741.0,13.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2015,33180,3,,,3935.0,9.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,33180,2,,,3765.0,17.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,33180,3,,,3607.0,18.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2017,33180,2,,,3849.0,12.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2017,33180,3,,,4266.0,9.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2018,33180,2,,,3770.0,16.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2018,33180,3,,,3852.0,9.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2019,33180,2,,,4077.0,9.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2019,33180,3,,,4106.0,10.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2020,33180,2,,,4535.0,50.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2020,33180,3,,,4444.0,15.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2021,33180,1,,,6935.0,31.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2021,33180,2,,,5530.0,111.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2021,33180,3,,,4908.0,56.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,33180,1,,,5549.0,7.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,33180,2,,,5754.0,32.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,33180,3,,,5126.0,20.0,Lapinniemi-Käpylä,837,Tampere,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,33480,2,,,1629.0,9.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,33480,3,,,1592.0,7.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2010,33480,2,,,1927.0,8.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,33480,2,,,1643.0,6.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,33480,3,,,1657.0,20.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,33480,2,,,1547.0,7.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2015,33480,3,,,1770.0,7.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,33480,2,,,1904.0,13.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,33480,3,,,1929.0,7.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2017,33480,1,,,1960.0,6.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2017,33480,2,,,1624.0,9.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2017,33480,3,,,1894.0,12.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2018,33480,2,,,1855.0,7.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2018,33480,3,,,1617.0,10.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2019,33480,2,,,1831.0,7.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2019,33480,3,,,2357.0,9.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2020,33480,2,,,1864.0,14.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2020,33480,3,,,1717.0,11.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2021,33480,2,,,2547.0,8.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,33480,1,,,2821.0,7.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,33480,2,,,1834.0,7.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,33480,3,,,2138.0,11.0,Manninmäki-Haavisto,980,Ylöjärvi,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,34600,2,,,674.0,9.0,Ruovesi Keskus-Nenonen,702,Ruovesi,3,Maaseutumaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2010,34600,2,,,786.0,9.0,Ruovesi Keskus-Nenonen,702,Ruovesi,3,Maaseutumaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,34600,2,,,841.0,15.0,Ruovesi Keskus-Nenonen,702,Ruovesi,3,Maaseutumaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,34600,3,,,847.0,7.0,Ruovesi Keskus-Nenonen,702,Ruovesi,3,Maaseutumaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,34600,2,,,645.0,9.0,Ruovesi Keskus-Nenonen,702,Ruovesi,3,Maaseutumaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2015,34600,1,,,728.0,6.0,Ruovesi Keskus-Nenonen,702,Ruovesi,3,Maaseutumaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,34600,2,,,641.0,8.0,Ruovesi Keskus-Nenonen,702,Ruovesi,3,Maaseutumaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2020,34600,2,,,987.0,7.0,Ruovesi Keskus-Nenonen,702,Ruovesi,3,Maaseutumaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,37130,2,,,1103.0,7.0,Alhoniitty,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,37130,3,,,1005.0,8.0,Alhoniitty,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2010,37130,2,,,1090.0,9.0,Alhoniitty,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2011,37130,1,,,1280.0,7.0,Alhoniitty,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2011,37130,2,,,1196.0,7.0,Alhoniitty,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2011,37130,3,,,1214.0,11.0,Alhoniitty,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,37130,2,,,1219.0,6.0,Alhoniitty,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,37130,3,,,1041.0,9.0,Alhoniitty,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,37130,3,,,1030.0,8.0,Alhoniitty,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2015,37130,2,,,867.0,7.0,Alhoniitty,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,37130,2,,,952.0,6.0,Alhoniitty,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2020,37130,3,,,977.0,6.0,Alhoniitty,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,37130,2,,,941.0,7.0,Alhoniitty,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,37130,3,,,1129.0,7.0,Alhoniitty,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,37150,2,,,1224.0,8.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,37150,3,,,1138.0,10.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2010,37150,2,,,1305.0,10.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2010,37150,3,,,1131.0,9.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2011,37150,2,,,1429.0,11.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2011,37150,3,,,1296.0,10.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,37150,2,,,1389.0,9.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,37150,3,,,1249.0,15.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,37150,3,,,1200.0,10.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2014,37150,2,,,1441.0,10.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2014,37150,3,,,1379.0,6.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2015,37150,2,,,1236.0,11.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,37150,1,,,1516.0,7.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,37150,2,,,1527.0,8.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,37150,3,,,1138.0,8.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2017,37150,3,,,1126.0,10.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2018,37150,1,,,1610.0,6.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2018,37150,2,,,1208.0,8.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2018,37150,3,,,1296.0,6.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2019,37150,2,,,1244.0,7.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2019,37150,3,,,1185.0,9.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2020,37150,2,,,1392.0,8.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2020,37150,3,,,1182.0,8.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2021,37150,2,,,1596.0,6.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2021,37150,3,,,1335.0,10.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,37150,3,,,1515.0,9.0,Kankaantaka,536,Nokia,1,Kaupunkimaiset kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,40820,2,,,1085.0,12.0,Vuoritsalo,179,Jyväskylä,1,Kaupunkimaiset kunnat,13,Keski-Suomi,3,Länsi-Suomi
