Year,Rooms,Rent per m2,Rental apartment count,Sales price per m2,Sold apartments count,Municipality name,Municipality group name,Region name,Area name,Total population,0 - 14,15 - 24,25 - 44,45 - 64,65 - 74,75 -
2009.0,2,,0.0,1476.0,54.0,Lempäälä,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,19965.5,4549.5,2150.0,5505.5,5291.5,1361.0,1108.0
2009.0,3,,0.0,1360.6666666666667,39.0,Lempäälä,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,19965.5,4549.5,2150.0,5505.5,5291.5,1361.0,1108.0
2009.0,1,,0.0,893.0,10.0,Leppävirta,Maaseutumaiset kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,10696.5,1636.5,1039.5,2180.5,3450.5,1263.0,1126.5
2009.0,2,,0.0,910.0,14.0,Leppävirta,Maaseutumaiset kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,10696.5,1636.5,1039.5,2180.5,3450.5,1263.0,1126.5
2009.0,3,,0.0,988.0,10.0,Leppävirta,Maaseutumaiset kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,10696.5,1636.5,1039.5,2180.5,3450.5,1263.0,1126.5
2009.0,1,,0.0,842.0,17.0,Lieksa,Taajaan asutut kunnat,Pohjois-Karjala,Pohjois- ja Itä-Suomi,12853.0,1486.0,1187.0,2014.5,4831.5,1705.5,1628.5
2009.0,2,,0.0,823.0,24.0,Lieksa,Taajaan asutut kunnat,Pohjois-Karjala,Pohjois- ja Itä-Suomi,12853.0,1486.0,1187.0,2014.5,4831.5,1705.5,1628.5
2009.0,3,,0.0,759.0,13.0,Lieksa,Taajaan asutut kunnat,Pohjois-Karjala,Pohjois- ja Itä-Suomi,12853.0,1486.0,1187.0,2014.5,4831.5,1705.5,1628.5
2009.0,1,,0.0,1434.0,11.0,Lieto,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,17847.0,3852.0,1777.5,4698.0,5003.5,1367.0,1149.0
2009.0,2,,0.0,1364.0,12.0,Lieto,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,17847.0,3852.0,1777.5,4698.0,5003.5,1367.0,1149.0
2009.0,3,,0.0,1315.0,10.0,Lieto,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,17847.0,3852.0,1777.5,4698.0,5003.5,1367.0,1149.0
2009.0,1,,0.0,625.0,9.0,Liperi,Maaseutumaiset kunnat,Pohjois-Karjala,Pohjois- ja Itä-Suomi,12094.5,2337.5,1233.0,2842.0,3705.5,1069.0,907.5
2009.0,2,,0.0,627.0,14.0,Liperi,Maaseutumaiset kunnat,Pohjois-Karjala,Pohjois- ja Itä-Suomi,12094.5,2337.5,1233.0,2842.0,3705.5,1069.0,907.5
2009.0,1,,0.0,1903.5,36.0,Lohja,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,46795.0,8654.5,5162.0,11535.0,14022.5,4195.0,3226.0
2009.0,2,,0.0,1497.2,131.0,Lohja,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,46795.0,8654.5,5162.0,11535.0,14022.5,4195.0,3226.0
2009.0,3,,0.0,1497.5,67.0,Lohja,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,46795.0,8654.5,5162.0,11535.0,14022.5,4195.0,3226.0
2009.0,1,,0.0,1045.0,23.0,Loimaa,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,17053.5,2604.5,1881.5,3449.0,5278.0,1799.0,2041.5
2009.0,2,,0.0,971.0,44.0,Loimaa,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,17053.5,2604.5,1881.5,3449.0,5278.0,1799.0,2041.5
2009.0,3,,0.0,973.0,16.0,Loimaa,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,17053.5,2604.5,1881.5,3449.0,5278.0,1799.0,2041.5
2009.0,2,,0.0,1393.0,7.0,Loppi,Maaseutumaiset kunnat,Kanta-Häme,Etelä-Suomi,8195.0,1620.0,750.5,1934.5,2434.0,824.5,631.5
2009.0,1,,0.0,1840.0,7.0,Loviisa,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,15621.5,2411.5,1486.0,3336.5,5125.5,1640.5,1621.5
2009.0,2,,0.0,1263.0,15.0,Loviisa,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,15621.5,2411.5,1486.0,3336.5,5125.5,1640.5,1621.5
2009.0,2,,0.0,985.0,10.0,Luumäki,Maaseutumaiset kunnat,Etelä-Karjala,Etelä-Suomi,5179.0,716.5,486.5,958.5,1710.5,648.0,659.0
2009.0,2,,0.0,1026.0,6.0,Masku,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,9449.5,2148.5,912.0,2549.5,2666.5,698.0,475.0
2009.0,1,,0.0,1641.0,61.0,Mikkeli,Kaupunkimaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,54437.5,8434.0,6721.5,12192.5,16540.0,5654.5,4895.0
2009.0,2,,0.0,1536.142857142857,175.0,Mikkeli,Kaupunkimaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,54437.5,8434.0,6721.5,12192.5,16540.0,5654.5,4895.0
2009.0,3,,0.0,1390.1666666666667,144.0,Mikkeli,Kaupunkimaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,54437.5,8434.0,6721.5,12192.5,16540.0,5654.5,4895.0
2009.0,2,,0.0,1539.0,14.0,Mustasaari,Taajaan asutut kunnat,Pohjanmaa,Länsi-Suomi,18225.0,3530.0,1869.5,4782.0,4970.5,1563.5,1509.5
2009.0,3,,0.0,1287.0,20.0,Mustasaari,Taajaan asutut kunnat,Pohjanmaa,Länsi-Suomi,18225.0,3530.0,1869.5,4782.0,4970.5,1563.5,1509.5
2009.0,2,,0.0,1168.0,17.0,Muurame,Taajaan asutut kunnat,Keski-Suomi,Länsi-Suomi,9204.5,2134.5,997.5,2437.0,2550.0,647.0,438.5
2009.0,3,,0.0,1444.0,6.0,Muurame,Taajaan asutut kunnat,Keski-Suomi,Länsi-Suomi,9204.5,2134.5,997.5,2437.0,2550.0,647.0,438.5
2009.0,2,,0.0,1131.0,8.0,Mynämäki,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,8032.5,1427.5,878.5,1747.0,2469.0,741.0,769.5
2009.0,2,,0.0,1803.0,23.0,Mäntsälä,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,19589.5,4386.5,2079.5,5086.0,5457.5,1444.0,1136.0
2009.0,3,,0.0,1475.0,7.0,Mäntsälä,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,19589.5,4386.5,2079.5,5086.0,5457.5,1444.0,1136.0
2009.0,1,,0.0,639.0,14.0,Mänttä-Vilppula,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,11570.5,1602.0,1145.0,2318.0,3766.5,1329.0,1410.0
2009.0,2,,0.0,607.0,49.0,Mänttä-Vilppula,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,11570.5,1602.0,1145.0,2318.0,3766.5,1329.0,1410.0
2009.0,3,,0.0,769.0,17.0,Mänttä-Vilppula,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,11570.5,1602.0,1145.0,2318.0,3766.5,1329.0,1410.0
2009.0,1,,0.0,1020.0,8.0,Mäntyharju,Maaseutumaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,6522.5,876.5,582.0,1118.0,2262.5,875.0,808.5
2009.0,2,,0.0,990.0,19.0,Mäntyharju,Maaseutumaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,6522.5,876.5,582.0,1118.0,2262.5,875.0,808.5
2009.0,3,,0.0,1015.0,7.0,Mäntyharju,Maaseutumaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,6522.5,876.5,582.0,1118.0,2262.5,875.0,808.5
2009.0,1,,0.0,1967.0,17.0,Naantali,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,18467.5,3289.0,1966.5,4408.0,5811.0,1679.5,1313.5
2009.0,2,,0.0,1574.5,66.0,Naantali,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,18467.5,3289.0,1966.5,4408.0,5811.0,1679.5,1313.5
2009.0,3,,0.0,1500.0,41.0,Naantali,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,18467.5,3289.0,1966.5,4408.0,5811.0,1679.5,1313.5
2009.0,1,,0.0,1131.0,6.0,Nivala,Taajaan asutut kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,11003.5,2553.5,1466.0,2362.5,2799.5,887.0,935.0
2009.0,1,,0.0,1315.0,41.0,Nokia,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,31154.0,6120.0,3194.0,8569.0,8718.0,2469.0,2084.0
2009.0,2,,0.0,1311.25,118.0,Nokia,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,31154.0,6120.0,3194.0,8569.0,8718.0,2469.0,2084.0
2009.0,3,,0.0,1360.5,64.0,Nokia,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,31154.0,6120.0,3194.0,8569.0,8718.0,2469.0,2084.0
2009.0,1,,0.0,1213.0,6.0,Nousiainen,Maaseutumaiset kunnat,Varsinais-Suomi,Etelä-Suomi,4816.5,1041.5,485.5,1275.5,1348.5,333.5,332.0
2009.0,2,,0.0,845.5,17.0,Nurmes,Taajaan asutut kunnat,Pohjois-Karjala,Pohjois- ja Itä-Suomi,11118.5,1441.0,1168.5,1799.5,3939.5,1374.0,1396.0
2009.0,1,,0.0,2276.5,33.0,Nurmijärvi,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,39323.0,9333.0,4262.5,10793.5,10655.0,2712.0,1567.0
2009.0,2,,0.0,1768.6666666666667,74.0,Nurmijärvi,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,39323.0,9333.0,4262.5,10793.5,10655.0,2712.0,1567.0
2009.0,3,,0.0,1864.0,48.0,Nurmijärvi,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,39323.0,9333.0,4262.5,10793.5,10655.0,2712.0,1567.0
2009.0,2,,0.0,957.0,11.0,Närpiö,Maaseutumaiset kunnat,Pohjanmaa,Länsi-Suomi,9484.5,1309.5,1063.0,2069.5,2662.0,1070.5,1310.0
2009.0,1,,0.0,1120.0,17.0,Orimattila,Taajaan asutut kunnat,Päijät-Häme,Etelä-Suomi,16314.5,2963.0,1652.0,3773.0,4933.0,1542.0,1451.5
2009.0,2,,0.0,1318.0,28.0,Orimattila,Taajaan asutut kunnat,Päijät-Häme,Etelä-Suomi,16314.5,2963.0,1652.0,3773.0,4933.0,1542.0,1451.5
2009.0,3,,0.0,1024.0,23.0,Orimattila,Taajaan asutut kunnat,Päijät-Häme,Etelä-Suomi,16314.5,2963.0,1652.0,3773.0,4933.0,1542.0,1451.5
2009.0,1,,0.0,1046.0,9.0,Orivesi,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,9633.0,1555.5,999.0,2020.5,2938.0,1094.5,1025.5
2009.0,2,,0.0,1102.0,30.0,Orivesi,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,9633.0,1555.5,999.0,2020.5,2938.0,1094.5,1025.5
2009.0,3,,0.0,1411.0,7.0,Orivesi,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,9633.0,1555.5,999.0,2020.5,2938.0,1094.5,1025.5
2009.0,2,,0.0,1007.0,7.0,Oulainen,Taajaan asutut kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,7989.0,1616.5,1043.0,1616.0,2255.0,697.5,761.0
2009.0,3,,0.0,1004.0,9.0,Oulainen,Taajaan asutut kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,7989.0,1616.5,1043.0,1616.0,2255.0,697.5,761.0
2009.0,1,,0.0,1638.9375,321.0,Oulu,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,181214.5,35358.5,27298.0,53153.5,43997.5,11950.0,9457.0
2009.0,2,,0.0,1495.4285714285713,704.0,Oulu,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,181214.5,35358.5,27298.0,53153.5,43997.5,11950.0,9457.0
2009.0,3,,0.0,1561.2380952380952,505.0,Oulu,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,181214.5,35358.5,27298.0,53153.5,43997.5,11950.0,9457.0
2009.0,1,,0.0,755.0,14.0,Outokumpu,Taajaan asutut kunnat,Pohjois-Karjala,Pohjois- ja Itä-Suomi,7521.5,1017.5,893.5,1381.5,2560.0,856.0,813.0
2009.0,2,,0.0,727.0,21.0,Outokumpu,Taajaan asutut kunnat,Pohjois-Karjala,Pohjois- ja Itä-Suomi,7521.5,1017.5,893.5,1381.5,2560.0,856.0,813.0
2009.0,3,,0.0,656.0,16.0,Outokumpu,Taajaan asutut kunnat,Pohjois-Karjala,Pohjois- ja Itä-Suomi,7521.5,1017.5,893.5,1381.5,2560.0,856.0,813.0
2009.0,1,,0.0,1305.0,14.0,Paimio,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,10239.5,1861.5,1166.0,2588.0,3048.5,812.5,763.0
2009.0,2,,0.0,1132.0,29.0,Paimio,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,10239.5,1861.5,1166.0,2588.0,3048.5,812.5,763.0
2009.0,3,,0.0,1045.0,15.0,Paimio,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,10239.5,1861.5,1166.0,2588.0,3048.5,812.5,763.0
2009.0,1,,0.0,1271.0,12.0,Parainen,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,15447.5,2645.0,1533.5,3447.5,4783.5,1564.0,1474.0
2009.0,2,,0.0,1179.0,34.0,Parainen,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,15447.5,2645.0,1533.5,3447.5,4783.5,1564.0,1474.0
2009.0,3,,0.0,1142.0,23.0,Parainen,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,15447.5,2645.0,1533.5,3447.5,4783.5,1564.0,1474.0
2009.0,1,,0.0,859.0,7.0,Parkano,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,7092.0,1049.0,734.0,1366.0,2351.5,814.0,777.5
2009.0,2,,0.0,1026.0,13.0,Parkano,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,7092.0,1049.0,734.0,1366.0,2351.5,814.0,777.5
2009.0,1,,0.0,1000.0,21.0,Pieksämäki,Taajaan asutut kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,20227.5,2711.0,2221.5,3696.5,6883.0,2364.5,2351.0
2009.0,2,,0.0,924.0,74.0,Pieksämäki,Taajaan asutut kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,20227.5,2711.0,2221.5,3696.5,6883.0,2364.5,2351.0
2009.0,3,,0.0,979.0,26.0,Pieksämäki,Taajaan asutut kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,20227.5,2711.0,2221.5,3696.5,6883.0,2364.5,2351.0
2009.0,2,,0.0,936.0,9.0,Pielavesi,Maaseutumaiset kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,5198.0,788.5,476.0,784.0,1713.0,678.0,758.5
2009.0,1,,0.0,1201.0,27.0,Pietarsaari,Kaupunkimaiset kunnat,Pohjanmaa,Länsi-Suomi,19647.0,3376.0,2440.0,4555.0,5302.5,2051.5,1922.0
2009.0,2,,0.0,1026.3333333333333,75.0,Pietarsaari,Kaupunkimaiset kunnat,Pohjanmaa,Länsi-Suomi,19647.0,3376.0,2440.0,4555.0,5302.5,2051.5,1922.0
2009.0,3,,0.0,1066.6666666666667,51.0,Pietarsaari,Kaupunkimaiset kunnat,Pohjanmaa,Länsi-Suomi,19647.0,3376.0,2440.0,4555.0,5302.5,2051.5,1922.0
2009.0,1,,0.0,1859.0,16.0,Pirkkala,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,16334.5,3580.5,1729.5,4769.0,4255.0,1256.0,744.5
2009.0,2,,0.0,1814.0,54.0,Pirkkala,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,16334.5,3580.5,1729.5,4769.0,4255.0,1256.0,744.5
2009.0,3,,0.0,1693.5,56.0,Pirkkala,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,16334.5,3580.5,1729.5,4769.0,4255.0,1256.0,744.5
2009.0,1,,0.0,1051.125,246.0,Pori,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,84729.0,12844.5,10251.0,19712.5,24950.0,8950.5,8020.5
2009.0,2,,0.0,1020.9,397.0,Pori,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,84729.0,12844.5,10251.0,19712.5,24950.0,8950.5,8020.5
2009.0,3,,0.0,1068.625,212.0,Pori,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,84729.0,12844.5,10251.0,19712.5,24950.0,8950.5,8020.5
2009.0,1,,0.0,2132.25,72.0,Porvoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,48413.0,8897.5,5848.0,12316.0,14222.5,3952.0,3177.0
2009.0,2,,0.0,1809.75,137.0,Porvoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,48413.0,8897.5,5848.0,12316.0,14222.5,3952.0,3177.0
2009.0,3,,0.0,1696.5,132.0,Porvoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,48413.0,8897.5,5848.0,12316.0,14222.5,3952.0,3177.0
2009.0,1,,0.0,1218.0,13.0,Raahe,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,25741.5,4922.0,3210.0,5954.5,7776.5,2192.0,1686.5
2009.0,2,,0.0,1046.5,37.0,Raahe,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,25741.5,4922.0,3210.0,5954.5,7776.5,2192.0,1686.5
2009.0,3,,0.0,1112.0,29.0,Raahe,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,25741.5,4922.0,3210.0,5954.5,7776.5,2192.0,1686.5
2009.0,1,,0.0,1947.5,31.0,Raasepori,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,28889.0,4701.5,3291.5,6556.0,8465.0,3013.5,2861.5
2009.0,2,,0.0,1307.1666666666667,118.0,Raasepori,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,28889.0,4701.5,3291.5,6556.0,8465.0,3013.5,2861.5
2009.0,3,,0.0,1333.3333333333333,53.0,Raasepori,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,28889.0,4701.5,3291.5,6556.0,8465.0,3013.5,2861.5
2009.0,1,,0.0,1557.0,50.0,Raisio,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,24169.0,4136.0,2754.5,6047.0,7271.0,2206.5,1754.0
2009.0,2,,0.0,1271.6666666666667,117.0,Raisio,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,24169.0,4136.0,2754.5,6047.0,7271.0,2206.5,1754.0
2009.0,3,,0.0,1225.5,78.0,Raisio,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,24169.0,4136.0,2754.5,6047.0,7271.0,2206.5,1754.0
2009.0,1,,0.0,1322.6666666666667,67.0,Rauma,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,39770.0,6062.0,4659.0,9456.0,12001.5,3986.5,3605.0
2009.0,2,,0.0,1064.0,184.0,Rauma,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,39770.0,6062.0,4659.0,9456.0,12001.5,3986.5,3605.0
2009.0,3,,0.0,1104.3333333333333,109.0,Rauma,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,39770.0,6062.0,4659.0,9456.0,12001.5,3986.5,3605.0
2009.0,1,,0.0,1484.6666666666667,61.0,Riihimäki,Kaupunkimaiset kunnat,Kanta-Häme,Etelä-Suomi,28561.5,4894.0,3574.5,7290.5,8201.0,2361.5,2240.0
2009.0,2,,0.0,1465.0,156.0,Riihimäki,Kaupunkimaiset kunnat,Kanta-Häme,Etelä-Suomi,28561.5,4894.0,3574.5,7290.5,8201.0,2361.5,2240.0
2009.0,3,,0.0,1339.3333333333333,69.0,Riihimäki,Kaupunkimaiset kunnat,Kanta-Häme,Etelä-Suomi,28561.5,4894.0,3574.5,7290.5,8201.0,2361.5,2240.0
2009.0,1,,0.0,1577.6666666666667,108.0,Rovaniemi,Kaupunkimaiset kunnat,Lappi,Pohjois- ja Itä-Suomi,59600.5,10136.0,9055.5,14616.5,16939.0,4922.0,3931.5
2009.0,2,,0.0,1369.0,207.0,Rovaniemi,Kaupunkimaiset kunnat,Lappi,Pohjois- ja Itä-Suomi,59600.5,10136.0,9055.5,14616.5,16939.0,4922.0,3931.5
2009.0,3,,0.0,1290.5,144.0,Rovaniemi,Kaupunkimaiset kunnat,Lappi,Pohjois- ja Itä-Suomi,59600.5,10136.0,9055.5,14616.5,16939.0,4922.0,3931.5
2009.0,3,,0.0,824.0,6.0,Ruokolahti,Maaseutumaiset kunnat,Etelä-Karjala,Etelä-Suomi,5731.5,786.0,475.0,1083.5,1942.5,733.5,711.0
2009.0,2,,0.0,674.0,9.0,Ruovesi,Maaseutumaiset kunnat,Pirkanmaa,Länsi-Suomi,5116.5,695.0,474.5,894.5,1651.0,663.0,738.5
2009.0,2,,0.0,1007.0,12.0,Saarijärvi,Maaseutumaiset kunnat,Keski-Suomi,Länsi-Suomi,10698.0,1652.5,1150.0,1979.0,3443.0,1261.5,1212.0
2009.0,3,,0.0,822.0,6.0,Saarijärvi,Maaseutumaiset kunnat,Keski-Suomi,Länsi-Suomi,10698.0,1652.5,1150.0,1979.0,3443.0,1261.5,1212.0
2009.0,1,,0.0,1266.2,85.0,Salo,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,54833.0,9225.5,5896.5,13591.0,15823.0,5313.0,4984.0
2009.0,2,,0.0,1209.0,118.0,Salo,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,54833.0,9225.5,5896.5,13591.0,15823.0,5313.0,4984.0
2009.0,3,,0.0,1317.5,50.0,Salo,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,54833.0,9225.5,5896.5,13591.0,15823.0,5313.0,4984.0
2009.0,1,,0.0,1864.0,10.0,Sastamala,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,25779.5,4268.0,2756.5,5280.0,7874.0,2737.0,2864.0
2009.0,2,,0.0,1125.0,41.0,Sastamala,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,25779.5,4268.0,2756.5,5280.0,7874.0,2737.0,2864.0
2009.0,3,,0.0,1240.5,27.0,Sastamala,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,25779.5,4268.0,2756.5,5280.0,7874.0,2737.0,2864.0
2009.0,1,,0.0,1300.25,70.0,Savonlinna,Kaupunkimaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,37307.0,5166.5,4296.5,7399.0,12033.5,4374.0,4037.5
2009.0,2,,0.0,1052.142857142857,161.0,Savonlinna,Kaupunkimaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,37307.0,5166.5,4296.5,7399.0,12033.5,4374.0,4037.5
2009.0,3,,0.0,1312.8,87.0,Savonlinna,Kaupunkimaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,37307.0,5166.5,4296.5,7399.0,12033.5,4374.0,4037.5
2009.0,1,,0.0,1396.3333333333333,34.0,Seinäjoki,Kaupunkimaiset kunnat,Etelä-Pohjanmaa,Länsi-Suomi,56617.5,10312.5,7649.0,14690.5,15413.0,4597.0,3955.5
2009.0,2,,0.0,1454.4,149.0,Seinäjoki,Kaupunkimaiset kunnat,Etelä-Pohjanmaa,Länsi-Suomi,56617.5,10312.5,7649.0,14690.5,15413.0,4597.0,3955.5
2009.0,3,,0.0,1212.3333333333333,105.0,Seinäjoki,Kaupunkimaiset kunnat,Etelä-Pohjanmaa,Länsi-Suomi,56617.5,10312.5,7649.0,14690.5,15413.0,4597.0,3955.5
2009.0,1,,0.0,1564.0,16.0,Siilinjärvi,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,20866.5,4361.5,2311.5,5280.5,6080.0,1731.5,1101.5
2009.0,2,,0.0,1498.5,31.0,Siilinjärvi,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,20866.5,4361.5,2311.5,5280.5,6080.0,1731.5,1101.5
2009.0,3,,0.0,888.0,10.0,Siilinjärvi,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,20866.5,4361.5,2311.5,5280.5,6080.0,1731.5,1101.5
2009.0,1,,0.0,2284.0,14.0,Sipoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,17938.0,3855.5,1888.5,4702.5,5016.5,1415.0,1060.0
2009.0,2,,0.0,2487.0,35.0,Sipoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,17938.0,3855.5,1888.5,4702.5,5016.5,1415.0,1060.0
2009.0,3,,0.0,2481.0,30.0,Sipoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,17938.0,3855.5,1888.5,4702.5,5016.5,1415.0,1060.0
2009.0,2,,0.0,679.0,12.0,Sodankylä,Taajaan asutut kunnat,Lappi,Pohjois- ja Itä-Suomi,8836.5,1251.0,1037.5,1688.5,3112.0,1017.5,730.0
2009.0,1,,0.0,1065.0,10.0,Somero,Maaseutumaiset kunnat,Varsinais-Suomi,Etelä-Suomi,9433.5,1455.5,915.0,1846.5,2820.0,1215.5,1181.0
2009.0,2,,0.0,992.0,13.0,Somero,Maaseutumaiset kunnat,Varsinais-Suomi,Etelä-Suomi,9433.5,1455.5,915.0,1846.5,2820.0,1215.5,1181.0
2009.0,1,,0.0,1413.0,11.0,Sotkamo,Taajaan asutut kunnat,Kainuu,Pohjois- ja Itä-Suomi,10711.0,1715.0,1184.5,2288.5,3372.5,1124.0,1026.5
2009.0,2,,0.0,1391.0,12.0,Sotkamo,Taajaan asutut kunnat,Kainuu,Pohjois- ja Itä-Suomi,10711.0,1715.0,1184.5,2288.5,3372.5,1124.0,1026.5
2009.0,1,,0.0,892.0,10.0,Suonenjoki,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,7609.0,1108.0,723.0,1469.0,2426.5,914.5,968.0
2009.0,2,,0.0,892.0,25.0,Suonenjoki,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,7609.0,1108.0,723.0,1469.0,2426.5,914.5,968.0
2009.0,3,,0.0,752.0,8.0,Suonenjoki,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,7609.0,1108.0,723.0,1469.0,2426.5,914.5,968.0
2009.0,1,,0.0,2157.318181818182,676.0,Tampere,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,210529.5,28797.0,32239.5,62452.5,53839.5,17285.5,15915.5
2009.0,2,,0.0,1976.7407407407406,1634.0,Tampere,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,210529.5,28797.0,32239.5,62452.5,53839.5,17285.5,15915.5
