Municipality name,Year,Total population,0 - 14,15 - 24,25 - 44,45 - 64,65 - 74,75 -
Mänttä-Vilppula,2022,9288,1049,715,1553,2485,1828,1658
Mänttä-Vilppula,2023,9118,998,712,1491,2429,1787,1701
Mänttä-Vilppula,2024,8959,966,695,1439,2383,1721,1755
Mänttä-Vilppula,2025,8813,934,684,1407,2303,1679,1806
Mänttä-Vilppula,2026,8676,897,680,1375,2250,1643,1831
Mänttä-Vilppula,2027,8546,864,674,1350,2195,1586,1877
Mänttä-Vilppula,2028,8425,829,676,1315,2173,1512,1920
Mänttä-Vilppula,2029,8310,810,661,1294,2138,1468,1939
Mänttä-Vilppula,2030,8202,786,653,1271,2100,1412,1980
Mänttä-Vilppula,2031,8097,773,634,1252,2062,1365,2011
Mänttä-Vilppula,2032,7999,762,615,1248,2024,1326,2024
Mänttä-Vilppula,2033,7904,750,597,1239,1985,1303,2030
Mänttä-Vilppula,2034,7814,747,573,1230,1965,1275,2024
Mänttä-Vilppula,2035,7729,737,559,1221,1946,1234,2032
Mänttä-Vilppula,2036,7648,728,544,1211,1937,1202,2026
Mänttä-Vilppula,2037,7571,721,530,1197,1936,1170,2017
Mänttä-Vilppula,2038,7499,714,520,1192,1919,1160,1994
Mänttä-Vilppula,2039,7430,708,511,1186,1899,1151,1975
Mänttä-Vilppula,2040,7361,704,500,1181,1890,1125,1961
Mäntyharju,2021,5598,624,386,836,1590,1194,968
Mäntyharju,2022,5519,603,372,812,1536,1180,1016
Mäntyharju,2023,5449,573,371,791,1507,1160,1047
Mäntyharju,2024,5380,557,359,778,1461,1133,1092
Mäntyharju,2025,5317,534,358,757,1414,1123,1131
Mäntyharju,2026,5256,519,348,744,1385,1104,1156
Mäntyharju,2027,5196,507,338,727,1351,1076,1197
Mäntyharju,2028,5140,480,343,702,1321,1072,1222
Mäntyharju,2029,5086,464,337,692,1282,1075,1236
Mäntyharju,2030,5034,449,332,679,1253,1060,1261
Mäntyharju,2031,4987,443,322,666,1227,1039,1290
Mäntyharju,2032,4937,434,313,658,1204,1011,1317
Mäntyharju,2033,4890,428,300,652,1193,994,1323
Mäntyharju,2034,4843,424,288,644,1182,969,1336
Mäntyharju,2035,4799,426,270,634,1176,937,1356
Mäntyharju,2036,4757,422,261,627,1167,920,1360
Mäntyharju,2037,4716,418,254,621,1163,894,1366
Mäntyharju,2038,4679,414,248,616,1163,858,1380
Mäntyharju,2039,4642,410,244,610,1160,828,1390
Mäntyharju,2040,4607,407,239,606,1152,809,1394
Naantali,2021,19503,2819,1680,3913,5788,3050,2253
Naantali,2022,19573,2771,1675,3874,5822,2989,2442
Naantali,2023,19651,2702,1700,3869,5790,2978,2612
Naantali,2024,19725,2660,1690,3861,5794,2962,2758
Naantali,2025,19800,2621,1679,3863,5763,2977,2897
Naantali,2026,19873,2577,1674,3881,5734,2964,3043
Naantali,2027,19942,2561,1642,3869,5733,2963,3174
Naantali,2028,20008,2529,1624,3869,5693,2978,3315
Naantali,2029,20075,2492,1618,3883,5643,3012,3427
Naantali,2030,20140,2462,1607,3881,5628,3028,3534
Naantali,2031,20206,2432,1599,3889,5614,3015,3657
Naantali,2032,20269,2430,1567,3891,5576,3072,3733
Naantali,2033,20327,2442,1517,3886,5558,3098,3826
Naantali,2034,20381,2451,1471,3882,5562,3120,3895
Naantali,2035,20431,2453,1435,3881,5575,3107,3980
Naantali,2036,20484,2446,1414,3878,5616,3084,4046
Naantali,2037,20536,2440,1402,3859,5666,3060,4109
Naantali,2038,20590,2435,1393,3847,5723,3000,4192
Naantali,2039,20640,2430,1386,3825,5785,2947,4267
Naantali,2040,20684,2425,1378,3815,5785,2956,4325
Nakkila,2021,5186,739,491,1054,1367,788,747
Nakkila,2022,5115,721,481,1013,1358,767,775
Nakkila,2023,5046,695,481,969,1365,728,808
Nakkila,2024,4977,667,477,950,1346,684,853
Nakkila,2025,4907,647,468,922,1339,670,861
Nakkila,2026,4840,620,468,914,1306,654,878
Nakkila,2027,4776,597,463,893,1283,647,893
Nakkila,2028,4713,574,460,864,1274,646,895
Nakkila,2029,4651,550,458,850,1245,645,903
Nakkila,2030,4591,531,450,832,1230,643,905
Nakkila,2031,4531,518,435,832,1190,635,921
Nakkila,2032,4474,515,414,823,1165,632,925
Nakkila,2033,4418,511,393,812,1156,629,917
Nakkila,2034,4363,502,379,802,1128,638,914
Nakkila,2035,4314,497,363,797,1108,643,906
Nakkila,2036,4266,489,354,788,1100,633,902
Nakkila,2037,4220,483,345,778,1096,614,904
Nakkila,2038,4177,478,336,771,1091,601,900
Nakkila,2039,4135,472,328,766,1087,578,904
Nakkila,2040,4095,468,321,760,1074,570,902
Nivala,2021,10391,2305,1209,2248,2143,1372,1114
Nivala,2022,10278,2245,1201,2215,2115,1356,1146
Nivala,2023,10172,2179,1213,2149,2108,1335,1188
Nivala,2024,10063,2102,1230,2093,2089,1308,1241
Nivala,2025,9957,2020,1250,2027,2090,1262,1308
Nivala,2026,9847,1942,1264,1960,2080,1259,1342
Nivala,2027,9737,1864,1273,1904,2089,1207,1400
Nivala,2028,9629,1789,1276,1841,2122,1157,1444
Nivala,2029,9518,1731,1261,1784,2144,1111,1487
Nivala,2030,9405,1677,1238,1741,2142,1072,1535
Nivala,2031,9294,1645,1192,1699,2139,1054,1565
Nivala,2032,9187,1610,1153,1665,2134,1045,1580
Nivala,2033,9084,1580,1112,1651,2124,1023,1594
Nivala,2034,8987,1566,1060,1623,2130,995,1613
Nivala,2035,8893,1546,1017,1607,2130,968,1625
Nivala,2036,8802,1524,981,1601,2112,938,1646
Nivala,2037,8712,1505,946,1574,2107,937,1643
Nivala,2038,8630,1488,916,1555,2117,925,1629
Nivala,2039,8550,1471,893,1539,2111,919,1617
Nivala,2040,8471,1457,870,1521,2096,913,1614
Nokia,2021,34758,6274,3443,8640,9018,4198,3185
Nokia,2022,35023,6157,3539,8652,9130,4166,3379
Nokia,2023,35273,6040,3636,8690,9213,4095,3599
Nokia,2024,35510,5909,3722,8723,9291,4028,3837
Nokia,2025,35731,5837,3750,8738,9377,3996,4033
Nokia,2026,35942,5759,3776,8766,9451,4013,4177
Nokia,2027,36139,5658,3826,8736,9580,4024,4315
Nokia,2028,36322,5574,3842,8739,9670,4070,4427
Nokia,2029,36503,5525,3810,8733,9779,4073,4583
Nokia,2030,36680,5486,3776,8767,9838,4092,4721
Nokia,2031,36849,5478,3705,8827,9863,4103,4873
Nokia,2032,37014,5474,3623,8895,9886,4157,4979
Nokia,2033,37178,5487,3533,8926,9954,4208,5070
Nokia,2034,37341,5508,3435,8953,10065,4204,5176
Nokia,2035,37505,5529,3356,8960,10151,4234,5275
Nokia,2036,37665,5535,3299,8973,10245,4245,5368
Nokia,2037,37822,5541,3242,8973,10357,4262,5447
Nokia,2038,37978,5545,3200,8972,10469,4259,5533
Nokia,2039,38124,5550,3168,8966,10553,4276,5611
Nokia,2040,38265,5553,3144,8964,10579,4337,5688
Nousiainen,2021,4669,867,431,1130,1242,590,409
Nousiainen,2022,4649,837,431,1111,1251,592,427
Nousiainen,2023,4631,811,432,1073,1270,594,451
Nousiainen,2024,4613,789,428,1060,1265,601,470
Nousiainen,2025,4597,761,430,1046,1270,602,488
Nousiainen,2026,4581,731,434,1041,1260,601,514
Nousiainen,2027,4567,717,425,1021,1264,589,551
Nousiainen,2028,4554,686,432,1013,1261,590,572
Nousiainen,2029,4541,675,418,1010,1248,589,601
Nousiainen,2030,4527,654,414,1004,1247,583,625
Nousiainen,2031,4515,647,397,1012,1225,584,650
Nousiainen,2032,4505,640,383,1011,1221,583,667
Nousiainen,2033,4496,642,361,1011,1205,591,686
Nousiainen,2034,4490,643,343,1011,1208,580,705
Nousiainen,2035,4487,640,332,1013,1207,578,717
Nousiainen,2036,4485,637,324,1007,1217,570,730
Nousiainen,2037,4487,635,320,998,1231,556,747
Nousiainen,2038,4489,633,316,996,1239,547,758
Nousiainen,2039,4492,631,314,992,1240,539,776
Nousiainen,2040,4492,630,310,991,1236,542,783
Nurmes,2021,9339,1054,716,1631,2502,1907,1529
Nurmes,2022,9181,1020,700,1613,2424,1836,1588
Nurmes,2023,9028,1006,667,1576,2351,1809,1619
Nurmes,2024,8886,973,657,1550,2283,1753,1670
Nurmes,2025,8746,951,638,1522,2194,1739,1702
Nurmes,2026,8614,918,631,1506,2125,1699,1735
Nurmes,2027,8490,889,624,1466,2058,1688,1765
Nurmes,2028,8372,861,619,1438,2014,1646,1794
Nurmes,2029,8258,829,619,1415,1977,1597,1821
Nurmes,2030,8149,806,607,1398,1939,1531,1868
Nurmes,2031,8042,788,593,1364,1930,1461,1906
Nurmes,2032,7938,774,575,1347,1910,1422,1910
Nurmes,2033,7837,754,566,1329,1896,1370,1922
Nurmes,2034,7741,752,539,1315,1887,1321,1927
Nurmes,2035,7648,746,517,1294,1894,1248,1949
Nurmes,2036,7561,735,503,1278,1886,1209,1950
Nurmes,2037,7476,725,489,1260,1902,1132,1968
Nurmes,2038,7398,716,478,1246,1926,1070,1962
Nurmes,2039,7324,709,468,1233,1924,1041,1949
Nurmes,2040,7251,701,460,1222,1920,1014,1934
Nurmijärvi,2021,44061,8541,4931,10530,12376,4362,3321
Nurmijärvi,2022,44432,8475,4923,10615,12491,4383,3545
Nurmijärvi,2023,44794,8397,4951,10730,12565,4370,3781
Nurmijärvi,2024,45148,8313,4981,10843,12613,4384,4014
Nurmijärvi,2025,45488,8283,4963,10953,12652,4439,4198
Nurmijärvi,2026,45820,8238,4969,11037,12675,4501,4400
Nurmijärvi,2027,46142,8208,4962,11086,12731,4590,4565
Nurmijärvi,2028,46449,8178,4952,11159,12689,4733,4738
Nurmijärvi,2029,46748,8125,4957,11238,12667,4845,4916
Nurmijärvi,2030,47039,8098,4947,11325,12646,4969,5054
Nurmijärvi,2031,47322,8110,4889,11415,12608,5097,5203
Nurmijärvi,2032,47599,8157,4800,11484,12578,5229,5351
Nurmijärvi,2033,47867,8221,4688,11524,12584,5371,5479
Nurmijärvi,2034,48125,8267,4592,11526,12705,5411,5624
Nurmijärvi,2035,48380,8312,4507,11527,12809,5466,5759
Nurmijärvi,2036,48639,8324,4468,11524,12942,5469,5912
Nurmijärvi,2037,48899,8331,4451,11484,13094,5483,6056
Nurmijärvi,2038,49156,8335,4443,11465,13290,5371,6252
Nurmijärvi,2039,49403,8335,4440,11431,13411,5359,6427
Nurmijärvi,2040,49637,8334,4444,11412,13483,5386,6578
Närpiö,2021,9583,1522,782,2190,2333,1301,1455
Närpiö,2022,9591,1530,795,2188,2326,1268,1484
Närpiö,2023,9601,1532,813,2192,2325,1215,1524
Närpiö,2024,9612,1547,820,2180,2317,1199,1549
Närpiö,2025,9622,1541,842,2171,2306,1196,1566
Närpiö,2026,9628,1534,861,2163,2285,1205,1580
Närpiö,2027,9634,1530,870,2163,2263,1191,1617
Närpiö,2028,9638,1533,872,2137,2267,1184,1645
Närpiö,2029,9642,1518,894,2116,2282,1171,1661
Närpiö,2030,9645,1508,905,2109,2269,1176,1678
Närpiö,2031,9646,1491,919,2107,2254,1176,1699
Närpiö,2032,9647,1487,920,2097,2261,1180,1702
Närpiö,2033,9646,1475,925,2081,2272,1198,1695
Närpiö,2034,9640,1478,918,2051,2293,1196,1704
Närpiö,2035,9633,1476,907,2035,2316,1185,1714
Närpiö,2036,9626,1468,905,2037,2324,1160,1732
Närpiö,2037,9618,1462,903,2032,2337,1137,1747
Närpiö,2038,9608,1458,901,2018,2345,1129,1757
Närpiö,2039,9596,1454,894,2006,2354,1136,1752
Närpiö,2040,9585,1451,889,1998,2361,1123,1763
Orimattila,2021,15793,2570,1394,3315,4402,2300,1812
Orimattila,2022,15708,2536,1378,3232,4413,2247,1902
Orimattila,2023,15615,2469,1386,3162,4404,2172,2022
Orimattila,2024,15523,2435,1358,3116,4359,2144,2111
Orimattila,2025,15433,2379,1360,3083,4284,2146,2181
Orimattila,2026,15348,2336,1349,3043,4244,2102,2274
Orimattila,2027,15266,2280,1356,2992,4216,2068,2354
Orimattila,2028,15184,2231,1350,2944,4173,2087,2399
Orimattila,2029,15101,2190,1330,2906,4130,2113,2432
Orimattila,2030,15024,2145,1320,2875,4086,2126,2472
Orimattila,2031,14946,2105,1306,2866,4010,2150,2509
Orimattila,2032,14872,2086,1273,2852,3984,2142,2535
Orimattila,2033,14797,2078,1226,2839,3948,2144,2562
Orimattila,2034,14725,2066,1188,2820,3943,2106,2602
Orimattila,2035,14655,2048,1158,2793,3933,2076,2647
Orimattila,2036,14594,2029,1138,2771,3923,2059,2674
Orimattila,2037,14535,2010,1120,2751,3929,2028,2697
Orimattila,2038,14479,1994,1105,2731,3940,1975,2734
Orimattila,2039,14422,1980,1087,2711,3932,1944,2768
Orimattila,2040,14363,1966,1073,2690,3916,1925,2793
Oripää,2021,1329,215,137,272,333,188,184
Oripää,2022,1322,216,130,269,336,186,185
Oripää,2023,1315,202,138,270,332,179,194
Oripää,2024,1310,202,130,269,325,185,199
Oripää,2025,1305,193,133,265,326,190,198
Oripää,2026,1301,192,130,262,326,188,203
Oripää,2027,1298,187,130,264,325,186,206
Oripää,2028,1295,186,124,257,328,190,210
Oripää,2029,1290,178,127,252,333,174,226
Oripää,2030,1288,177,123,252,335,169,232
Oripää,2031,1284,180,115,251,337,167,234
Oripää,2032,1283,176,115,251,335,170,236
Oripää,2033,1279,176,109,250,336,169,239
Oripää,2034,1277,178,103,250,334,163,249
Oripää,2035,1276,174,104,247,335,164,252
Oripää,2036,1272,174,101,244,335,164,254
Oripää,2037,1271,172,100,241,337,165,256
Oripää,2038,1270,171,99,237,338,165,260
Oripää,2039,1269,170,97,238,341,162,261
Oripää,2040,1265,169,96,236,338,167,259
Orivesi,2021,8920,1270,722,1697,2469,1465,1297
Orivesi,2022,8838,1232,714,1674,2416,1421,1381
Orivesi,2023,8758,1202,705,1651,2372,1411,1417
Orivesi,2024,8683,1160,708,1626,2331,1397,1461
Orivesi,2025,8613,1129,702,1594,2311,1373,1504
Orivesi,2026,8545,1099,695,1566,2283,1381,1521
Orivesi,2027,8480,1069,690,1532,2260,1392,1537
Orivesi,2028,8419,1028,694,1511,2235,1388,1563
Orivesi,2029,8359,999,689,1497,2206,1373,1595
Orivesi,2030,8305,976,677,1488,2171,1379,1614
Orivesi,2031,8253,962,657,1479,2143,1355,1657
Orivesi,2032,8202,948,637,1468,2110,1348,1691
Orivesi,2033,8151,939,614,1456,2087,1343,1712
Orivesi,2034,8104,934,589,1445,2076,1326,1734
Orivesi,2035,8063,937,560,1435,2083,1302,1746
Orivesi,2036,8025,929,548,1427,2080,1280,1761
Orivesi,2037,7990,922,535,1420,2098,1237,1778
Orivesi,2038,7959,916,525,1411,2109,1207,1791
Orivesi,2039,7932,912,517,1405,2111,1185,1802
Orivesi,2040,7904,906,511,1401,2109,1165,1812
Oulainen,2021,7068,1208,756,1379,1715,1054,956
Oulainen,2022,6984,1159,760,1356,1655,1044,1010
Oulainen,2023,6904,1117,762,1330,1605,1047,1043
Oulainen,2024,6822,1080,754,1312,1558,1047,1071
Oulainen,2025,6742,1044,744,1281,1543,1039,1091
Oulainen,2026,6663,1007,737,1243,1529,1035,1112
Oulainen,2027,6586,963,736,1224,1492,1021,1150
Oulainen,2028,6513,928,729,1197,1487,1003,1169
Oulainen,2029,6445,894,722,1179,1462,982,1206
Oulainen,2030,6377,879,696,1157,1452,952,1241
Oulainen,2031,6313,842,694,1149,1434,921,1273
Oulainen,2032,6248,833,662,1140,1418,884,1311
Oulainen,2033,6186,830,629,1131,1403,854,1339
Oulainen,2034,6129,825,601,1118,1400,820,1365
Oulainen,2035,6072,818,577,1107,1404,794,1372
Oulainen,2036,6017,809,558,1098,1395,775,1382
Oulainen,2037,5967,800,542,1091,1395,740,1399
Oulainen,2038,5920,792,530,1082,1396,725,1395
Oulainen,2039,5872,786,519,1071,1393,703,1400
Oulainen,2040,5824,780,510,1062,1382,695,1395
Oulu,2021,209502,35750,31387,60261,46543,20400,15161
Oulu,2022,211406,35365,31761,60637,46972,20569,16102
Oulu,2023,213195,34872,32281,60807,47558,20563,17114
Oulu,2024,214895,34385,32604,61146,48034,20644,18082
Oulu,2025,216501,33950,32957,61345,48508,20758,18983
Oulu,2026,218018,33494,33342,61583,48785,20974,19840
Oulu,2027,219466,33002,33720,61621,49231,21121,20771
Oulu,2028,220847,32634,33895,61704,49742,21227,21645
Oulu,2029,222158,32356,33916,61778,50287,21334,22487
Oulu,2030,223389,32186,33757,62047,50690,21362,23347
Oulu,2031,224531,32109,33421,62411,50989,21392,24209
Oulu,2032,225577,32196,32892,62728,51294,21490,24977
Oulu,2033,226534,32359,32187,63126,51644,21583,25635
Oulu,2034,227379,32590,31328,63415,52250,21479,26317
Oulu,2035,228111,32729,30527,63577,52889,21438,26951
Oulu,2036,228735,32767,29825,63612,53637,21276,27618
Oulu,2037,229253,32794,29091,63643,54395,21063,28267
Oulu,2038,229676,32809,28448,63573,55162,20865,28819
Oulu,2039,230025,32810,27884,63430,55640,20934,29327
Oulu,2040,230332,32794,27497,63156,55916,21197,29772
Outokumpu,2021,6446,871,578,1226,1576,1265,930
Outokumpu,2022,6342,819,592,1212,1502,1251,966
Outokumpu,2023,6241,791,591,1190,1453,1206,1010
Outokumpu,2024,6144,750,599,1168,1408,1174,1045
Outokumpu,2025,6049,721,592,1140,1363,1152,1081
Outokumpu,2026,5953,679,600,1124,1328,1114,1108
Outokumpu,2027,5863,641,605,1107,1303,1066,1141
Outokumpu,2028,5772,620,595,1077,1301,999,1180
Outokumpu,2029,5689,597,585,1053,1294,957,1203
Outokumpu,2030,5606,575,573,1036,1279,908,1235
Outokumpu,2031,5523,557,559,1021,1259,868,1259
Outokumpu,2032,5449,545,541,1017,1234,834,1278
Outokumpu,2033,5375,539,520,1007,1226,805,1278
Outokumpu,2034,5306,538,495,1001,1221,772,1279
Outokumpu,2035,5237,534,474,988,1224,729,1288
Outokumpu,2036,5173,529,456,981,1232,695,1280
Outokumpu,2037,5112,524,441,974,1234,672,1267
Outokumpu,2038,5055,520,429,968,1233,659,1246
Outokumpu,2039,5001,516,418,964,1228,646,1229
Outokumpu,2040,4949,512,410,959,1224,631,1213
Padasjoki,2021,2812,274,177,383,800,614,564
Padasjoki,2022,2764,259,173,366,778,604,584
Padasjoki,2023,2720,247,168,352,756,588,609
Padasjoki,2024,2680,238,163,346,731,566,636
Padasjoki,2025,2642,229,159,335,710,561,648
Padasjoki,2026,2606,219,155,321,687,569,655
Padasjoki,2027,2572,210,153,313,667,555,674
Padasjoki,2028,2539,206,145,303,660,545,680
Padasjoki,2029,2509,201,139,294,654,529,692
Padasjoki,2030,2480,197,133,287,637,521,705
Padasjoki,2031,2453,192,130,283,620,525,703
Padasjoki,2032,2428,188,126,282,610,510,712
Padasjoki,2033,2405,185,123,276,603,498,720
Padasjoki,2034,2381,183,120,273,597,485,723
Padasjoki,2035,2358,179,119,271,592,470,727
Padasjoki,2036,2337,176,117,267,586,453,738
Padasjoki,2037,2315,174,114,264,585,438,740
Padasjoki,2038,2296,172,112,261,587,428,736
Padasjoki,2039,2275,171,108,259,584,422,731
Padasjoki,2040,2256,169,106,256,583,409,733
Paimio,2021,10974,2099,947,2735,2700,1406,1087
Paimio,2022,11023,2085,952,2713,2732,1387,1154
Paimio,2023,11072,2077,956,2717,2750,1333,1239
Paimio,2024,11123,2057,974,2728,2753,1297,1314
Paimio,2025,11173,2026,1004,2720,2764,1283,1376
Paimio,2026,11220,2014,1012,2703,2796,1265,1430
Paimio,2027,11263,1989,1031,2686,2810,1269,1478
Paimio,2028,11300,1959,1049,2666,2847,1257,1522
Paimio,2029,11333,1939,1055,2649,2879,1234,1577
Paimio,2030,11362,1924,1051,2647,2895,1232,1613
Paimio,2031,11386,1892,1064,2635,2919,1221,1655
Paimio,2032,11408,1878,1057,2641,2931,1216,1685
Paimio,2033,11427,1882,1031,2631,2960,1223,1700
Paimio,2034,11442,1885,1003,2639,2971,1225,1719
Paimio,2035,11455,1888,974,2632,2991,1226,1744
Paimio,2036,11466,1882,957,2625,3027,1218,1757
Paimio,2037,11481,1878,945,2605,3071,1200,1782
Paimio,2038,11498,1874,936,2603,3109,1184,1792
Paimio,2039,11516,1870,931,2591,3137,1186,1801
Paimio,2040,11530,1867,925,2584,3147,1198,1809
Paltamo,2021,3183,381,232,529,935,614,492
Paltamo,2022,3137,366,225,506,911,611,518
Paltamo,2023,3094,350,218,504,883,612,527
Paltamo,2024,3052,338,210,497,850,620,537
Paltamo,2025,3012,314,216,489,831,615,547
Paltamo,2026,2974,301,212,482,813,608,558
Paltamo,2027,2938,289,207,472,785,617,568
Paltamo,2028,2903,283,198,461,767,599,595
Paltamo,2029,2868,265,201,450,759,586,607
Paltamo,2030,2835,262,188,447,744,567,627
Paltamo,2031,2806,256,182,441,731,562,634
Paltamo,2032,2776,250,176,438,724,537,651
Paltamo,2033,2747,249,165,435,718,523,657
Paltamo,2034,2722,245,160,432,710,503,672
Paltamo,2035,2697,242,154,427,710,488,676
Paltamo,2036,2674,239,150,425,710,471,679
Paltamo,2037,2653,237,144,421,717,441,693
Paltamo,2038,2633,234,141,417,726,416,699
Paltamo,2039,2613,232,138,412,732,400,699
Paltamo,2040,2594,230,135,410,730,390,699
Parainen,2021,15026,2237,1318,2903,4242,2370,1956
Parainen,2022,14941,2181,1311,2852,4209,2325,2063
Parainen,2023,14873,2155,1273,2805,4211,2252,2177
Parainen,2024,14806,2087,1284,2780,4176,2224,2255
Parainen,2025,14741,2021,1292,2760,4145,2174,2349
Parainen,2026,14679,1967,1294,2715,4135,2127,2441
Parainen,2027,14621,1908,1307,2675,4094,2115,2522
Parainen,2028,14563,1847,1312,2659,4056,2117,2572
Parainen,2029,14505,1804,1302,2641,4011,2125,2622
Parainen,2030,14443,1782,1267,2639,3979,2117,2659
Parainen,2031,14383,1753,1238,2614,3962,2100,2716
Parainen,2032,14323,1729,1207,2611,3911,2108,2757
Parainen,2033,14265,1727,1160,2599,3889,2115,2775
Parainen,2034,14212,1721,1117,2595,3868,2109,2802
Parainen,2035,14162,1721,1073,2587,3839,2122,2820
Parainen,2036,14118,1710,1048,2570,3837,2115,2838
Parainen,2037,14078,1700,1030,2558,3834,2079,2877
Parainen,2038,14040,1692,1012,2548,3842,2047,2899
Parainen,2039,14007,1684,999,2531,3851,2015,2927
Parainen,2040,13972,1678,989,2519,3848,2006,2932
Parikkala,2021,4556,454,235,626,1346,1016,879
Parikkala,2022,4463,442,224,612,1297,974,914
Parikkala,2023,4377,430,222,585,1256,937,947
Parikkala,2024,4295,418,218,573,1207,898,981
Parikkala,2025,4219,402,220,549,1160,883,1005
Parikkala,2026,4144,386,221,533,1130,842,1032
Parikkala,2027,4070,370,224,518,1078,836,1044
Parikkala,2028,4002,355,225,504,1033,843,1042
Parikkala,2029,3935,343,223,487,999,817,1066
Parikkala,2030,3870,335,216,475,971,805,1068
Parikkala,2031,3806,323,213,468,933,798,1071
Parikkala,2032,3745,319,202,463,910,782,1069
Parikkala,2033,3685,312,197,454,885,770,1067
Parikkala,2034,3632,309,189,447,877,744,1066
Parikkala,2035,3577,306,182,440,856,723,1070
Parikkala,2036,3527,302,176,435,849,704,1061
Parikkala,2037,3480,300,171,430,846,665,1068
Parikkala,2038,3433,296,168,427,837,633,1072
Parikkala,2039,3389,294,163,425,825,611,1071
Parikkala,2040,3347,292,159,423,818,590,1065
Parkano,2021,6265,857,518,1115,1631,1165,979
Parkano,2022,6188,833,510,1093,1594,1137,1021
Parkano,2023,6115,803,507,1080,1537,1117,1071
Parkano,2024,6046,781,496,1064,1505,1094,1106
Parkano,2025,5981,763,492,1037,1476,1066,1147
Parkano,2026,5918,742,488,1024,1446,1032,1186
Parkano,2027,5855,733,474,990,1440,1007,1211
Parkano,2028,5794,715,469,960,1436,969,1245
Parkano,2029,5737,695,464,938,1397,963,1280
Parkano,2030,5683,671,467,916,1380,951,1298
Parkano,2031,5631,649,469,903,1363,929,1318
Parkano,2032,5579,639,458,891,1341,924,1326
Parkano,2033,5528,634,440,875,1335,899,1345
Parkano,2034,5475,627,425,870,1321,883,1349
Parkano,2035,5426,618,413,863,1310,867,1355
Parkano,2036,5379,610,402,852,1311,850,1354
Parkano,2037,5333,602,395,838,1314,836,1348
Parkano,2038,5290,596,387,828,1327,813,1339
Parkano,2039,5250,591,378,820,1336,768,1357
Parkano,2040,5209,586,370,814,1333,751,1355
Pedersören kunta,2021,11203,2632,1445,2670,2364,1126,966
Pedersören kunta,2022,11226,2617,1459,2659,2358,1107,1026
Pedersören kunta,2023,11251,2587,1471,2661,2366,1102,1064
Pedersören kunta,2024,11270,2564,1487,2655,2356,1079,1129
Pedersören kunta,2025,11291,2540,1500,2643,2358,1073,1177
Pedersören kunta,2026,11309,2537,1499,2615,2389,1071,1198
