"Alue";"Vuosi";"Yhteensä Keskiväkiluku";"0 - 14 Keskiväkiluku";"15 - 24 Keskiväkiluku";"25 - 44 Keskiväkiluku";"45 - 64 Keskiväkiluku";"65 - 74 Keskiväkiluku";"75 - Keskiväkiluku"
"Luhanka";"2000";946.0;119.0;79.5;174.5;284.5;165.5;123.0
"Luhanka";"2001";926.5;111.5;78.5;167.0;281.5;157.0;131.0
"Luhanka";"2002";916.0;106.0;80.5;161.5;278.5;156.0;133.5
"Luhanka";"2003";910.0;106.0;78.0;156.5;276.0;156.5;137.0
"Luhanka";"2004";899.0;104.0;68.5;152.0;279.0;155.5;140.0
"Luhanka";"2005";887.0;99.0;61.5;147.0;281.5;155.5;142.5
"Luhanka";"2006";864.0;91.0;59.5;136.5;277.5;155.5;144.0
"Luhanka";"2007";849.5;86.5;62.0;128.5;270.5;157.0;145.0
"Luhanka";"2008";844.5;86.5;60.5;127.0;268.5;155.5;146.5
"Luhanka";"2009";835.5;87.0;56.5;123.0;265.5;147.5;156.0
"Luhanka";"2010";832.5;87.5;59.0;115.0;263.5;143.0;164.5
"Luhanka";"2011";816.5;83.5;59.0;106.5;262.0;144.5;161.0
"Luhanka";"2012";787.5;81.0;49.0;97.5;255.0;147.5;157.5
"Luhanka";"2013";768.0;82.0;41.0;92.0;246.0;148.5;158.5
"Luhanka";"2014";762.0;82.5;43.0;89.0;245.0;143.0;159.5
"Luhanka";"2015";761.0;82.0;47.5;86.5;245.5;139.5;160.0
"Luhanka";"2016";758.5;81.5;49.0;85.5;244.5;140.5;157.5
"Luhanka";"2017";745.0;77.0;48.0;83.5;237.0;149.5;150.0
"Luhanka";"2018";720.5;69.0;46.0;79.5;225.5;157.5;143.0
"Luhanka";"2019";698.5;61.5;43.0;76.5;222.5;158.5;136.5
"Luhanka";"2020";694.5;58.0;42.0;80.5;222.5;158.5;133.0
"Luhanka";"2021";701.0;57.5;42.0;84.0;226.0;158.5;133.0
"Luhanka";"2022";697.5;54.0;36.5;84.5;228.5;156.0;138.0
"Lumijoki";"1981";1379.0;292.0;225.0;347.5;315.5;118.0;81.0
"Lumijoki";"1982";1395.5;298.0;217.5;367.0;309.0;124.0;80.0
"Lumijoki";"1983";1425.0;321.0;211.0;377.5;308.5;129.5;77.5
"Lumijoki";"1984";1456.5;345.5;203.5;391.5;307.5;132.5;76.0
"Lumijoki";"1985";1475.5;348.0;202.5;407.0;310.5;132.5;75.0
"Lumijoki";"1986";1484.5;349.5;197.5;417.0;312.5;132.5;75.5
"Lumijoki";"1987";1473.0;344.0;189.5;421.5;306.5;131.5;80.0
"Lumijoki";"1988";1478.0;340.0;192.0;432.5;302.5;125.0;86.0
"Lumijoki";"1989";1517.5;352.0;199.5;452.5;299.0;124.5;90.0
"Lumijoki";"1990";1557.0;360.5;206.0;469.5;301.0;128.5;91.5
"Lumijoki";"1991";1600.5;374.5;210.5;486.0;307.0;128.5;94.0
"Lumijoki";"1992";1641.5;394.5;214.0;497.5;309.0;125.5;101.0
"Lumijoki";"1993";1647.5;401.0;213.0;490.5;309.0;124.5;109.5
"Lumijoki";"1994";1650.5;405.5;211.5;479.5;309.0;132.0;113.0
"Lumijoki";"1995";1673.5;421.0;205.0;470.5;323.0;142.0;112.0
"Lumijoki";"1996";1667.0;434.5;195.5;444.5;335.5;149.5;107.5
"Lumijoki";"1997";1672.0;447.0;199.0;425.5;342.0;152.5;106.0
"Lumijoki";"1998";1692.5;446.5;210.5;421.5;353.5;150.5;110.0
"Lumijoki";"1999";1687.0;438.5;204.5;418.0;370.0;146.5;109.5
"Lumijoki";"2000";1684.5;438.5;193.0;415.5;383.5;146.0;108.0
"Lumijoki";"2001";1692.0;437.5;193.0;409.0;394.5;146.0;112.0
"Lumijoki";"2002";1719.5;445.0;197.5;405.5;409.0;147.0;115.5
"Lumijoki";"2003";1754.0;461.0;202.0;405.5;418.5;151.0;116.0
"Lumijoki";"2004";1782.5;481.0;201.5;395.0;434.5;149.5;121.0
"Lumijoki";"2005";1827.0;513.5;200.5;396.0;445.0;146.5;125.5
"Lumijoki";"2006";1873.0;543.5;199.5;411.5;448.0;145.0;125.5
"Lumijoki";"2007";1892.5;545.0;211.0;409.5;455.0;142.0;130.0
"Lumijoki";"2008";1918.0;542.5;225.5;409.0;467.0;140.0;134.0
"Lumijoki";"2009";1967.5;550.0;230.5;421.5;488.5;139.0;138.0
"Lumijoki";"2010";1994.0;549.5;233.0;430.0;498.5;137.0;146.0
"Lumijoki";"2011";2015.5;561.0;229.0;439.5;492.5;140.5;153.0
"Lumijoki";"2012";2048.0;587.5;224.0;445.5;487.0;148.5;155.5
"Lumijoki";"2013";2071.5;604.0;227.0;446.5;491.0;150.5;152.5
"Lumijoki";"2014";2079.0;607.0;234.0;445.5;488.5;153.5;150.5
"Lumijoki";"2015";2075.0;610.5;230.0;442.0;473.0;166.0;153.5
"Lumijoki";"2016";2090.5;622.5;230.0;450.5;452.5;180.5;154.5
"Lumijoki";"2017";2093.0;619.0;233.0;459.0;437.0;193.5;151.5
"Lumijoki";"2018";2066.5;601.0;229.5;450.0;430.0;207.5;148.5
"Lumijoki";"2019";2036.0;579.5;229.5;439.5;420.5;220.0;147.0
"Lumijoki";"2020";2028.0;557.5;239.0;436.0;420.0;227.0;148.5
"Lumijoki";"2021";2027.0;532.0;252.5;431.0;430.5;230.0;151.0
"Lumijoki";"2022";2003.0;500.5;261.0;419.5;433.5;230.5;158.0
"Lumparland";"1981";307.0;62.5;40.0;86.0;60.5;31.0;27.0
"Lumparland";"1982";311.5;63.0;42.0;87.0;62.0;31.0;26.5
"Lumparland";"1983";313.5;63.0;43.5;86.0;63.5;29.5;28.0
"Lumparland";"1984";315.0;62.5;41.0;86.5;66.0;29.5;29.5
"Lumparland";"1985";312.5;62.0;38.0;85.5;68.5;30.0;28.5
"Lumparland";"1986";309.0;63.0;38.5;83.0;70.5;29.0;25.0
"Lumparland";"1987";308.5;65.0;38.0;81.5;71.0;30.0;23.0
"Lumparland";"1988";309.5;66.0;35.5;80.5;73.0;31.0;23.5
"Lumparland";"1989";311.5;65.5;35.0;80.5;77.0;29.5;24.0
"Lumparland";"1990";318.0;67.0;37.0;82.0;78.5;28.5;25.0
"Lumparland";"1991";323.5;69.0;39.5;80.5;80.5;27.5;26.5
"Lumparland";"1992";327.0;71.5;37.5;82.0;83.5;27.5;25.0
"Lumparland";"1993";331.0;72.5;39.5;83.5;86.5;26.5;22.5
"Lumparland";"1994";333.0;72.5;42.0;84.0;89.5;22.5;22.5
"Lumparland";"1995";333.5;70.0;39.5;88.5;92.0;21.0;22.5
"Lumparland";"1996";336.5;66.5;40.0;90.5;95.5;23.5;20.5
"Lumparland";"1997";344.0;67.0;42.0;92.5;98.0;25.0;19.5
"Lumparland";"1998";358.0;71.5;43.5;95.5;101.0;26.0;20.5
"Lumparland";"1999";362.5;75.0;40.5;94.5;104.5;27.0;21.0
"Lumparland";"2000";367.5;77.0;37.5;96.5;107.0;28.0;21.5
"Lumparland";"2001";379.0;79.5;37.0;102.0;111.0;28.5;21.0
"Lumparland";"2002";374.0;75.0;34.5;100.0;116.0;28.5;20.0
"Lumparland";"2003";375.0;70.5;33.5;100.0;120.0;31.0;20.0
"Lumparland";"2004";381.0;71.5;31.5;98.0;125.5;36.0;18.5
"Lumparland";"2005";383.0;71.0;29.0;91.5;132.5;40.5;18.5
"Lumparland";"2006";387.0;68.5;29.5;91.5;133.5;42.0;22.0
"Lumparland";"2007";387.0;67.0;32.5;88.5;132.0;42.5;24.5
"Lumparland";"2008";387.0;69.0;32.5;84.5;131.0;45.0;25.0
"Lumparland";"2009";389.0;71.5;31.0;81.5;130.5;48.5;26.0
"Lumparland";"2010";392.5;71.0;30.5;79.5;130.0;54.0;27.5
"Lumparland";"2011";396.5;69.0;33.0;78.0;127.0;60.0;29.5
"Lumparland";"2012";395.5;67.0;36.5;71.0;125.5;63.0;32.5
"Lumparland";"2013";402.5;69.5;37.0;72.5;123.5;63.5;36.5
"Lumparland";"2014";415.5;71.0;40.5;76.5;123.0;62.5;42.0
"Lumparland";"2015";408.0;64.5;43.5;72.0;123.0;58.0;47.0
"Lumparland";"2016";391.5;58.5;40.0;69.5;121.0;53.5;49.0
"Lumparland";"2017";390.0;60.0;36.5;69.5;121.0;52.0;51.0
"Lumparland";"2018";388.5;61.5;35.5;67.5;119.0;52.0;53.0
"Lumparland";"2019";374.0;56.5;34.5;59.5;117.5;53.0;53.0
"Lumparland";"2020";369.0;54.0;33.0;59.0;119.0;52.0;52.0
"Lumparland";"2021";374.0;56.0;28.5;64.0;121.0;53.0;51.5
"Lumparland";"2022";368.0;51.5;30.0;60.5;120.0;52.0;54.0
"Luoto";"1981";3141.0;1002.5;463.5;782.5;565.5;214.5;112.5
"Luoto";"1982";3192.5;1010.5;487.5;793.0;566.0;216.5;119.0
"Luoto";"1983";3214.0;1003.5;514.5;784.5;573.5;214.0;124.0
"Luoto";"1984";3256.0;1008.0;531.0;799.5;579.0;208.5;130.0
"Luoto";"1985";3310.5;1015.5;542.0;832.0;582.0;207.5;131.5
"Luoto";"1986";3355.0;1030.5;545.0;848.5;584.0;212.0;135.0
"Luoto";"1987";3432.5;1069.0;549.5;868.5;585.5;213.5;146.5
"Luoto";"1988";3505.0;1108.0;548.0;888.0;604.5;204.0;152.5
"Luoto";"1989";3559.0;1134.5;553.5;889.5;631.0;195.0;155.5
"Luoto";"1990";3625.5;1149.5;576.5;890.0;653.5;196.0;160.0
"Luoto";"1991";3702.5;1174.0;593.0;899.0;673.0;202.0;161.5
"Luoto";"1992";3777.5;1198.5;607.0;906.0;693.0;210.0;163.0
"Luoto";"1993";3830.5;1212.0;628.5;893.0;715.5;220.5;161.0
"Luoto";"1994";3877.0;1229.0;652.5;874.0;725.5;236.0;160.0
"Luoto";"1995";3911.0;1242.5;652.5;877.0;730.5;250.0;158.5
"Luoto";"1996";3931.5;1247.5;646.5;885.5;738.5;252.5;161.0
"Luoto";"1997";3997.5;1275.0;649.5;894.5;755.5;253.0;170.0
"Luoto";"1998";4036.0;1301.0;637.5;901.5;761.0;267.0;168.0
"Luoto";"1999";4040.0;1310.5;618.0;905.5;761.0;280.0;165.0
"Luoto";"2000";4083.0;1324.0;614.5;923.0;771.0;281.0;169.5
"Luoto";"2001";4119.5;1329.5;622.5;923.0;791.0;277.0;176.5
"Luoto";"2002";4154.5;1335.5;628.5;921.0;808.0;274.5;187.0
"Luoto";"2003";4216.0;1345.0;639.0;946.0;807.5;279.5;199.0
"Luoto";"2004";4287.0;1358.0;646.5;976.0;815.0;279.0;212.5
"Luoto";"2005";4358.0;1375.5;648.0;996.0;839.0;274.5;225.0
"Luoto";"2006";4433.0;1379.5;680.0;994.0;870.0;274.5;235.0
"Luoto";"2007";4522.5;1383.5;721.0;1004.0;896.0;275.0;243.0
"Luoto";"2008";4611.5;1377.0;758.0;1022.5;917.5;281.0;255.5
"Luoto";"2009";4685.0;1363.5;794.0;1036.5;937.0;292.0;262.0
"Luoto";"2010";4767.5;1377.0;811.5;1059.5;945.5;311.5;262.5
"Luoto";"2011";4868.5;1418.0;819.5;1075.5;948.5;339.0;268.0
"Luoto";"2012";4943.5;1453.5;828.5;1075.0;953.5;361.0;272.0
"Luoto";"2013";5015.5;1469.0;846.5;1078.5;960.5;379.0;282.0
"Luoto";"2014";5086.0;1481.5;849.5;1089.5;974.0;393.5;298.0
"Luoto";"2015";5127.0;1500.5;826.5;1103.5;983.0;410.5;303.0
"Luoto";"2016";5161.5;1516.5;797.5;1127.5;986.0;427.5;306.5
"Luoto";"2017";5220.0;1543.0;766.0;1167.5;992.5;440.5;310.5
"Luoto";"2018";5302.0;1565.0;760.0;1216.0;998.0;449.0;314.0
"Luoto";"2019";5378.5;1573.5;760.5;1258.5;1007.0;451.5;327.5
"Luoto";"2020";5475.5;1604.0;755.5;1285.5;1031.0;450.0;349.5
"Luoto";"2021";5578.0;1638.5;767.0;1310.0;1043.5;449.0;370.0
"Luoto";"2022";5677.0;1669.0;781.0;1345.0;1049.5;447.5;385.0
"Luumäki";"1981";5721.0;886.0;849.0;1457.5;1478.0;672.0;378.5
"Luumäki";"1982";5681.5;865.0;831.5;1456.5;1467.5;663.0;398.0
"Luumäki";"1983";5677.0;858.5;812.5;1471.0;1456.0;665.5;413.5
"Luumäki";"1984";5701.5;868.0;799.5;1487.0;1448.5;661.5;437.0
"Luumäki";"1985";5691.5;878.0;766.0;1507.5;1421.0;657.5;461.5
"Luumäki";"1986";5669.5;882.5;720.5;1527.0;1399.0;659.0;481.5
"Luumäki";"1987";5662.0;888.0;702.5;1540.0;1379.5;664.0;488.0
"Luumäki";"1988";5652.5;897.5;686.5;1550.5;1357.5;662.0;498.5
"Luumäki";"1989";5649.5;909.0;658.5;1562.0;1353.5;652.0;514.5
"Luumäki";"1990";5652.0;915.5;630.0;1568.0;1354.0;657.5;527.0
"Luumäki";"1991";5649.0;925.0;601.5;1555.0;1365.0;678.0;524.5
"Luumäki";"1992";5647.0;933.0;590.5;1530.0;1380.5;694.5;518.5
"Luumäki";"1993";5624.5;931.0;578.5;1501.0;1401.0;696.0;517.0
"Luumäki";"1994";5546.0;916.0;556.0;1449.5;1428.5;683.0;513.0
"Luumäki";"1995";5476.0;897.0;544.0;1391.5;1450.0;676.5;517.0
"Luumäki";"1996";5439.0;887.5;538.5;1340.0;1481.0;669.0;523.0
"Luumäki";"1997";5442.5;898.5;531.0;1309.0;1512.5;670.5;521.0
"Luumäki";"1998";5429.5;898.5;514.0;1280.5;1530.0;676.5;530.0
"Luumäki";"1999";5363.0;873.0;494.0;1233.0;1549.5;668.5;545.0
"Luumäki";"2000";5328.0;857.0;486.0;1192.5;1577.0;653.0;562.5
"Luumäki";"2001";5349.5;857.0;489.5;1169.0;1605.0;636.0;593.0
"Luumäki";"2002";5364.0;855.0;493.5;1163.5;1610.5;631.5;610.0
"Luumäki";"2003";5328.0;828.0;495.5;1138.0;1603.5;650.0;613.0
"Luumäki";"2004";5286.5;804.0;491.5;1089.0;1614.0;671.0;617.0
"Luumäki";"2005";5285.5;799.0;495.5;1056.5;1637.5;662.5;634.5
"Luumäki";"2006";5256.5;780.5;499.5;1022.0;1649.5;661.0;644.0
"Luumäki";"2007";5208.0;749.5;500.5;991.0;1659.0;660.0;648.0
"Luumäki";"2008";5189.5;727.5;503.0;976.0;1678.0;650.0;655.0
"Luumäki";"2009";5179.0;716.5;486.5;958.5;1710.5;648.0;659.0
"Luumäki";"2010";5163.0;716.0;456.5;947.0;1729.5;649.5;664.5
"Luumäki";"2011";5133.0;723.0;423.5;928.5;1715.5;667.0;675.5
"Luumäki";"2012";5070.5;714.0;397.0;898.5;1684.5;688.5;688.0
"Luumäki";"2013";5007.0;697.5;383.5;873.0;1646.5;708.0;698.5
"Luumäki";"2014";4970.5;680.5;386.0;852.0;1614.0;730.5;707.5
"Luumäki";"2015";4904.5;653.0;392.0;818.0;1573.0;763.0;705.5
"Luumäki";"2016";4845.5;627.5;399.5;782.0;1534.0;783.5;719.0
"Luumäki";"2017";4789.0;612.0;390.5;766.5;1491.5;806.0;722.5
"Luumäki";"2018";4704.5;596.0;360.5;753.0;1446.5;839.0;709.5
"Luumäki";"2019";4649.0;582.5;338.0;746.5;1411.0;867.0;704.0
"Luumäki";"2020";4589.5;563.0;326.0;737.0;1384.0;878.0;701.5
"Luumäki";"2021";4508.0;534.0;320.0;721.5;1355.0;869.0;708.5
"Luumäki";"2022";4447.0;516.0;314.0;715.0;1322.5;857.0;722.5
"Maalahti";"1981";5715.5;1084.5;763.0;1450.5;1397.0;660.5;360.0
"Maalahti";"1982";5755.5;1093.5;763.0;1477.0;1374.5;668.5;379.0
"Maalahti";"1983";5788.0;1096.5;760.0;1505.0;1358.0;677.0;391.5
"Maalahti";"1984";5795.5;1076.5;761.5;1520.0;1355.0;677.0;405.5
"Maalahti";"1985";5803.0;1055.0;768.0;1544.0;1329.0;676.0;431.0
"Maalahti";"1986";5836.5;1056.0;771.0;1563.5;1306.0;684.5;455.5
"Maalahti";"1987";5843.0;1064.0;749.5;1570.5;1296.0;689.0;474.0
"Maalahti";"1988";5842.5;1067.5;728.5;1577.0;1276.5;699.5;493.5
"Maalahti";"1989";5863.0;1079.5;710.5;1575.5;1268.0;707.0;522.5
"Maalahti";"1990";5900.0;1098.5;695.5;1579.0;1269.0;705.0;553.0
"Maalahti";"1991";5935.5;1113.5;699.0;1558.5;1288.0;698.0;578.5
"Maalahti";"1992";5914.0;1109.0;701.5;1504.5;1323.5;679.0;596.5
"Maalahti";"1993";5897.5;1097.5;712.5;1467.5;1345.5;669.0;605.5
"Maalahti";"1994";5888.5;1078.0;714.5;1450.5;1365.5;664.5;615.5
"Maalahti";"1995";5850.5;1050.5;694.5;1434.5;1395.5;647.5;628.0
"Maalahti";"1996";5831.0;1048.5;677.0;1412.0;1418.0;631.0;644.5
"Maalahti";"1997";5802.0;1035.0;672.5;1380.0;1433.0;626.0;655.5
"Maalahti";"1998";5757.5;1009.0;665.0;1347.5;1457.0;606.5;672.5
"Maalahti";"1999";5705.5;994.0;646.5;1305.5;1485.0;584.0;690.5
"Maalahti";"2000";5649.5;976.5;624.5;1279.0;1505.0;566.5;698.0
"Maalahti";"2001";5620.0;966.5;601.0;1263.0;1526.0;558.5;705.0
"Maalahti";"2002";5592.5;954.0;587.5;1236.5;1547.0;556.5;711.0
"Maalahti";"2003";5566.0;922.5;594.5;1215.5;1564.5;554.5;714.5
"Maalahti";"2004";5551.5;882.0;608.5;1209.0;1572.0;553.5;726.5
"Maalahti";"2005";5548.0;850.0;623.0;1207.0;1583.5;551.5;733.0
"Maalahti";"2006";5530.5;826.0;638.5;1191.5;1587.0;560.0;727.5
"Maalahti";"2007";5517.0;823.5;634.5;1192.5;1581.0;567.0;718.5
"Maalahti";"2008";5532.0;835.5;617.5;1212.0;1587.5;574.0;705.5
"Maalahti";"2009";5581.5;853.0;624.5;1215.5;1594.5;588.0;706.0
"Maalahti";"2010";5609.5;857.5;637.5;1207.0;1593.0;607.5;707.0
"Maalahti";"2011";5609.5;852.0;633.0;1213.5;1564.5;641.5;705.0
"Maalahti";"2012";5600.0;848.5;621.5;1235.0;1515.0;679.5;700.5
"Maalahti";"2013";5583.0;849.0;607.5;1241.5;1487.5;708.5;689.0
"Maalahti";"2014";5576.5;848.0;594.5;1235.5;1466.0;732.0;700.5
"Maalahti";"2015";5559.0;850.0;572.5;1242.5;1431.0;753.5;709.5
"Maalahti";"2016";5531.0;849.5;549.0;1240.0;1414.5;764.5;713.5
"Maalahti";"2017";5497.0;832.0;532.5;1229.0;1408.0;768.0;727.5
"Maalahti";"2018";5477.0;827.5;507.5;1229.5;1399.0;780.0;733.5
"Maalahti";"2019";5476.0;836.5;480.0;1241.5;1378.5;790.5;749.0
"Maalahti";"2020";5463.0;834.0;461.0;1241.0;1364.5;795.5;767.0
"Maalahti";"2021";5469.0;841.0;449.0;1239.5;1352.0;793.0;794.5
"Maalahti";"2022";5483.0;856.0;438.0;1241.5;1344.0;780.0;823.5
"Maarianhamina - Mariehamn";"1981";9579.5;1881.5;1486.0;3205.0;1809.5;802.0;395.5
"Maarianhamina - Mariehamn";"1982";9669.5;1820.0;1547.5;3255.0;1798.5;816.0;432.5
"Maarianhamina - Mariehamn";"1983";9712.0;1765.5;1594.5;3276.0;1793.0;824.5;458.5
"Maarianhamina - Mariehamn";"1984";9757.5;1722.0;1627.0;3296.0;1795.0;835.5;482.0
"Maarianhamina - Mariehamn";"1985";9826.5;1699.5;1644.5;3326.0;1805.0;843.5;508.0
"Maarianhamina - Mariehamn";"1986";9858.5;1697.0;1604.0;3348.0;1818.0;858.0;533.5
"Maarianhamina - Mariehamn";"1987";9927.0;1695.5;1571.5;3366.0;1831.0;886.5;576.5
"Maarianhamina - Mariehamn";"1988";10021.5;1696.0;1558.5;3392.0;1853.0;898.5;623.5
"Maarianhamina - Mariehamn";"1989";10097.0;1707.0;1544.5;3402.5;1900.5;883.0;659.5
"Maarianhamina - Mariehamn";"1990";10190.0;1714.5;1549.5;3390.5;1971.5;870.0;694.0
"Maarianhamina - Mariehamn";"1991";10286.5;1713.5;1552.5;3362.5;2064.5;870.0;723.5
"Maarianhamina - Mariehamn";"1992";10324.0;1709.5;1509.0;3337.0;2165.5;858.0;745.0
"Maarianhamina - Mariehamn";"1993";10372.0;1728.5;1462.5;3318.5;2259.5;834.5;768.5
"Maarianhamina - Mariehamn";"1994";10417.5;1748.5;1439.5;3279.0;2330.0;826.5;794.0
"Maarianhamina - Mariehamn";"1995";10423.5;1745.0;1398.0;3260.0;2395.0;817.0;808.5
"Maarianhamina - Mariehamn";"1996";10408.5;1734.5;1363.0;3220.5;2479.5;792.5;818.5
"Maarianhamina - Mariehamn";"1997";10403.5;1732.0;1349.0;3142.5;2557.5;776.0;846.5
"Maarianhamina - Mariehamn";"1998";10471.0;1735.0;1338.5;3110.5;2645.5;764.5;877.0
"Maarianhamina - Mariehamn";"1999";10513.0;1729.5;1315.5;3078.0;2740.0;764.0;886.0
"Maarianhamina - Mariehamn";"2000";10490.0;1724.0;1281.0;3005.5;2808.0;774.0;897.5
"Maarianhamina - Mariehamn";"2001";10548.5;1733.0;1282.5;2969.0;2860.5;780.0;923.5
"Maarianhamina - Mariehamn";"2002";10620.5;1733.5;1288.0;2963.0;2916.0;786.5;933.5
"Maarianhamina - Mariehamn";"2003";10629.0;1712.5;1286.5;2941.0;2961.0;802.0;926.0
"Maarianhamina - Mariehamn";"2004";10669.0;1683.5;1317.0;2920.0;3004.0;817.0;927.5
"Maarianhamina - Mariehamn";"2005";10746.0;1642.5;1338.0;2945.0;3052.0;841.0;927.5
"Maarianhamina - Mariehamn";"2006";10802.0;1622.0;1338.0;2963.5;3077.5;875.0;926.0
"Maarianhamina - Mariehamn";"2007";10863.0;1623.0;1330.0;2973.0;3099.0;901.5;936.5
"Maarianhamina - Mariehamn";"2008";10953.5;1620.0;1322.5;2992.5;3132.0;945.0;941.5
"Maarianhamina - Mariehamn";"2009";11064.0;1620.5;1328.0;3024.0;3144.5;998.5;948.5
"Maarianhamina - Mariehamn";"2010";11156.5;1604.0;1350.0;3012.0;3170.0;1049.5;971.0
"Maarianhamina - Mariehamn";"2011";11226.0;1586.0;1367.5;2969.0;3191.5;1126.0;986.0
"Maarianhamina - Mariehamn";"2012";11303.5;1575.0;1409.5;2940.0;3167.0;1218.0;994.0
"Maarianhamina - Mariehamn";"2013";11369.0;1574.0;1456.0;2909.0;3131.5;1292.5;1006.0
"Maarianhamina - Mariehamn";"2014";11436.0;1586.5;1455.5;2904.5;3110.5;1353.5;1025.5
"Maarianhamina - Mariehamn";"2015";11470.0;1591.0;1416.0;2906.0;3107.0;1401.5;1048.5
"Maarianhamina - Mariehamn";"2016";11513.0;1612.0;1358.5;2926.0;3104.0;1441.5;1071.0
"Maarianhamina - Mariehamn";"2017";11621.0;1655.0;1313.0;2985.0;3061.0;1489.5;1117.5
"Maarianhamina - Mariehamn";"2018";11710.0;1682.5;1272.0;3034.0;3023.0;1529.5;1169.0
"Maarianhamina - Mariehamn";"2019";11711.0;1677.0;1252.5;2990.5;3012.0;1553.0;1226.0
"Maarianhamina - Mariehamn";"2020";11692.0;1662.0;1231.0;2930.5;3000.0;1574.5;1294.0
"Maarianhamina - Mariehamn";"2021";11723.5;1649.5;1205.5;2923.0;3001.0;1575.0;1369.5
"Maarianhamina - Mariehamn";"2022";11749.5;1637.0;1217.5;2885.5;2992.5;1564.0;1453.0
"Marttila";"1981";2272.0;402.5;297.5;571.0;578.0;259.5;163.5
"Marttila";"1982";2258.0;387.5;306.5;570.0;560.0;267.0;167.0
"Marttila";"1983";2261.5;388.5;308.0;574.0;544.0;271.0;176.0
"Marttila";"1984";2268.5;393.5;303.0;576.0;541.5;267.5;187.0
"Marttila";"1985";2246.0;389.0;288.5;583.0;533.5;259.0;193.0
"Marttila";"1986";2240.5;384.5;284.0;595.5;521.5;255.0;200.0
"Marttila";"1987";2249.0;381.5;288.0;605.5;509.5;255.0;209.5
"Marttila";"1988";2262.5;396.0;283.0;608.0;507.0;260.0;208.5
"Marttila";"1989";2271.0;409.0;271.0;605.5;514.5;262.0;209.0
"Marttila";"1990";2272.0;405.5;262.5;598.5;528.0;259.0;218.5
"Marttila";"1991";2285.5;405.5;265.5;588.5;544.5;259.0;222.5
"Marttila";"1992";2283.5;407.0;264.5;581.5;556.0;250.5;224.0
"Marttila";"1993";2283.0;409.5;260.0;580.0;569.0;241.5;223.0
"Marttila";"1994";2261.0;405.0;256.5;565.0;577.0;239.5;218.0
"Marttila";"1995";2220.0;388.5;250.0;548.0;572.5;244.0;217.0
"Marttila";"1996";2184.5;378.5;242.0;536.0;567.0;242.5;218.5
"Marttila";"1997";2165.5;374.0;242.0;512.5;578.5;239.0;219.5
"Marttila";"1998";2156.0;363.5;248.0;492.0;591.5;237.5;223.5
"Marttila";"1999";2133.5;349.0;247.5;483.5;590.0;233.5;230.0
"Marttila";"2000";2129.0;351.0;239.5;483.5;590.5;231.5;233.0
"Marttila";"2001";2114.0;352.5;232.0;475.0;594.5;225.0;235.0
"Marttila";"2002";2097.5;346.5;227.5;458.0;610.0;218.0;237.5
"Marttila";"2003";2091.5;336.0;228.0;451.0;627.5;215.5;233.5
"Marttila";"2004";2089.0;321.5;237.0;448.0;635.5;218.0;229.0
"Marttila";"2005";2080.5;315.0;236.5;443.0;641.5;214.0;230.5
"Marttila";"2006";2068.5;316.0;229.5;445.0;633.5;213.0;231.5
"Marttila";"2007";2054.0;319.0;218.5;448.0;620.0;216.0;232.5
"Marttila";"2008";2032.5;317.0;199.5;452.5;614.0;218.0;231.5
"Marttila";"2009";2024.5;316.0;186.0;459.0;611.5;220.0;232.0
"Marttila";"2010";2006.5;309.5;180.0;455.0;604.5;227.5;230.0
"Marttila";"2011";1996.0;306.5;176.5;449.0;596.0;241.0;227.0
"Marttila";"2012";2007.5;316.0;171.5;444.0;594.0;252.0;230.0
"Marttila";"2013";2036.5;331.0;172.0;446.5;590.0;266.5;230.5
"Marttila";"2014";2063.0;335.5;178.0;457.5;579.0;283.0;230.0
"Marttila";"2015";2049.0;326.0;177.0;451.5;567.0;299.5;228.0
"Marttila";"2016";2024.5;324.5;169.0;442.0;558.5;300.5;230.0
"Marttila";"2017";2004.5;320.0;166.5;436.0;547.0;301.5;233.5
"Marttila";"2018";2003.0;320.0;165.5;436.0;538.5;311.0;232.0
"Marttila";"2019";2015.5;321.5;163.5;444.5;539.5;314.0;232.5
"Marttila";"2020";2006.0;316.5;158.5;442.5;536.5;310.0;242.0
"Marttila";"2021";1994.5;319.0;150.5;432.5;532.0;300.0;260.5
"Marttila";"2022";1984.0;320.0;150.5;426.5;519.5;299.0;268.5
"Masku";"1981";5255.5;1101.5;754.0;1676.0;1085.5;416.5;222.0
"Masku";"1982";5369.5;1129.0;769.0;1716.0;1118.5;402.5;234.5
"Masku";"1983";5510.5;1143.0;792.0;1762.5;1173.5;385.0;254.5
"Masku";"1984";5664.0;1171.5;800.5;1827.5;1223.0;371.0;270.5
"Masku";"1985";5852.5;1233.5;808.0;1914.5;1253.5;356.0;287.0
"Masku";"1986";6040.5;1304.0;820.0;1972.0;1298.5;344.5;301.5
"Masku";"1987";6157.5;1343.5;805.0;2011.0;1353.0;341.0;304.0
"Masku";"1988";6258.5;1375.5;777.0;2069.5;1384.5;344.5;307.5
"Masku";"1989";6446.0;1423.0;781.5;2154.0;1417.5;354.5;315.5
"Masku";"1990";6728.5;1481.5;815.0;2264.5;1478.5;368.0;321.0
"Masku";"1991";6960.5;1519.0;839.5;2328.0;1565.0;384.0;325.0
"Masku";"1992";7117.0;1541.5;847.5;2343.0;1667.0;397.0;321.0
