"Vuosi";"Alue";"Talotyyppi";"Neliöhinta (EUR/m2)";"Kauppojen lukumäärä, varainsiirtoverotiedot vuoteen 2019 asti";"Kauppojen lukumäärä, varainsiirtoverotiedot vuodesta 2020 alkaen"
"2021";"Kouvola";"Kerrostalo kolmiot+";1077;.;186
"2021";"Etelä-Karjala";"Kerrostalo yksiöt";1711;.;371
"2021";"Etelä-Karjala";"Kerrostalo kaksiot";1581;.;526
"2021";"Etelä-Karjala";"Kerrostalo kolmiot+";1599;.;291
"2021";"Lappeenranta";"Kerrostalo yksiöt";2239;.;288
"2021";"Lappeenranta";"Kerrostalo kaksiot";1889;.;399
"2021";"Lappeenranta";"Kerrostalo kolmiot+";1907;.;216
"2021";"Lappeenranta 1";"Kerrostalo yksiöt";2737;.;132
"2021";"Lappeenranta 1";"Kerrostalo kaksiot";2439;.;243
"2021";"Lappeenranta 1";"Kerrostalo kolmiot+";2548;.;128
"2021";"Lappeenranta 2";"Kerrostalo yksiöt";1373;.;156
"2021";"Lappeenranta 2";"Kerrostalo kaksiot";1159;.;156
"2021";"Lappeenranta 2";"Kerrostalo kolmiot+";1035;.;88
"2021";"Etelä-Savo";"Kerrostalo yksiöt";1403;.;218
"2021";"Etelä-Savo";"Kerrostalo kaksiot";1285;.;517
"2021";"Etelä-Savo";"Kerrostalo kolmiot+";1280;.;282
"2021";"Mikkeli";"Kerrostalo yksiöt";1987;.;91
"2021";"Mikkeli";"Kerrostalo kaksiot";1731;.;231
"2021";"Mikkeli";"Kerrostalo kolmiot+";1549;.;140
"2021";"Pohjois-Savo";"Kerrostalo yksiöt";2034;.;407
"2021";"Pohjois-Savo";"Kerrostalo kaksiot";1751;.;1021
"2021";"Pohjois-Savo";"Kerrostalo kolmiot+";1820;.;667
"2021";"Kuopio";"Kerrostalo yksiöt";2659;.;282
"2021";"Kuopio";"Kerrostalo kaksiot";2140;.;767
"2021";"Kuopio";"Kerrostalo kolmiot+";2068;.;505
"2021";"Kuopio 1";"Kerrostalo yksiöt";3134;.;194
"2021";"Kuopio 1";"Kerrostalo kaksiot";2614;.;441
"2021";"Kuopio 1";"Kerrostalo kolmiot+";2652;.;319
"2021";"Kuopio 2";"Kerrostalo yksiöt";1885;.;88
"2021";"Kuopio 2";"Kerrostalo kaksiot";1619;.;326
"2021";"Kuopio 2";"Kerrostalo kolmiot+";1445;.;186
"2021";"Pohjois-Karjala";"Kerrostalo yksiöt";2067;.;207
"2021";"Pohjois-Karjala";"Kerrostalo kaksiot";1739;.;435
"2021";"Pohjois-Karjala";"Kerrostalo kolmiot+";1567;.;248
"2021";"Joensuu";"Kerrostalo yksiöt";2568;.;144
"2021";"Joensuu";"Kerrostalo kaksiot";2094;.;337
"2021";"Joensuu";"Kerrostalo kolmiot+";1841;.;197
"2021";"Joensuu 1";"Kerrostalo yksiöt";2649;.;115
"2021";"Joensuu 1";"Kerrostalo kaksiot";2246;.;270
"2021";"Joensuu 1";"Kerrostalo kolmiot+";1973;.;158
"2021";"Joensuu 2";"Kerrostalo yksiöt";2180;.;29
"2021";"Joensuu 2";"Kerrostalo kaksiot";1663;.;67
"2021";"Joensuu 2";"Kerrostalo kolmiot+";1352;.;39
"2021";"Keski-Suomi";"Kerrostalo yksiöt";2236;.;581
"2021";"Keski-Suomi";"Kerrostalo kaksiot";1758;.;1154
"2021";"Keski-Suomi";"Kerrostalo kolmiot+";1745;.;722
"2021";"Jyväskylä";"Kerrostalo yksiöt";2650;.;479
"2021";"Jyväskylä";"Kerrostalo kaksiot";2060;.;940
"2021";"Jyväskylä";"Kerrostalo kolmiot+";1976;.;602
"2021";"Jyväskylä 1";"Kerrostalo yksiöt";3233;.;195
"2021";"Jyväskylä 1";"Kerrostalo kaksiot";2674;.;421
"2021";"Jyväskylä 1";"Kerrostalo kolmiot+";2515;.;223
"2021";"Jyväskylä 2";"Kerrostalo yksiöt";2034;.;284
"2021";"Jyväskylä 2";"Kerrostalo kaksiot";1538;.;519
"2021";"Jyväskylä 2";"Kerrostalo kolmiot+";1554;.;379
"2021";"Etelä-Pohjanmaa";"Kerrostalo yksiöt";2148;.;130
"2021";"Etelä-Pohjanmaa";"Kerrostalo kaksiot";1825;.;304
"2021";"Etelä-Pohjanmaa";"Kerrostalo kolmiot+";1591;.;182
"2021";"Seinäjoki";"Kerrostalo yksiöt";2580;.;102
"2021";"Seinäjoki";"Kerrostalo kaksiot";2030;.;239
"2021";"Seinäjoki";"Kerrostalo kolmiot+";1772;.;142
"2021";"Pohjanmaa";"Kerrostalo yksiöt";2306;.;321
"2021";"Pohjanmaa";"Kerrostalo kaksiot";1837;.;611
"2021";"Pohjanmaa";"Kerrostalo kolmiot+";1788;.;402
"2021";"Vaasa";"Kerrostalo yksiöt";2538;.;258
"2021";"Vaasa";"Kerrostalo kaksiot";2087;.;443
"2021";"Vaasa";"Kerrostalo kolmiot+";1991;.;298
"2021";"Vaasa 1";"Kerrostalo yksiöt";2814;.;209
"2021";"Vaasa 1";"Kerrostalo kaksiot";2377;.;321
"2021";"Vaasa 1";"Kerrostalo kolmiot+";2313;.;210
"2021";"Vaasa 2";"Kerrostalo yksiöt";1279;.;49
"2021";"Vaasa 2";"Kerrostalo kaksiot";1133;.;122
"2021";"Vaasa 2";"Kerrostalo kolmiot+";1140;.;88
"2021";"Keski-Pohjanmaa";"Kerrostalo yksiöt";2225;.;67
"2021";"Keski-Pohjanmaa";"Kerrostalo kaksiot";1764;.;116
"2021";"Keski-Pohjanmaa";"Kerrostalo kolmiot+";1597;.;108
"2021";"Kokkola";"Kerrostalo yksiöt";2316;.;64
"2021";"Kokkola";"Kerrostalo kaksiot";1786;.;111
"2021";"Kokkola";"Kerrostalo kolmiot+";1617;.;103
"2021";"Pohjois-Pohjanmaa";"Kerrostalo yksiöt";2651;.;799
"2021";"Pohjois-Pohjanmaa";"Kerrostalo kaksiot";2134;.;1314
"2021";"Pohjois-Pohjanmaa";"Kerrostalo kolmiot+";2033;.;980
"2021";"Oulu";"Kerrostalo yksiöt";2858;.;696
"2021";"Oulu";"Kerrostalo kaksiot";2284;.;1100
"2021";"Oulu";"Kerrostalo kolmiot+";2139;.;850
"2021";"Oulu 1";"Kerrostalo yksiöt";3073;.;277
"2021";"Oulu 1";"Kerrostalo kaksiot";2644;.;475
"2021";"Oulu 1";"Kerrostalo kolmiot+";2572;.;360
"2021";"Oulu 2";"Kerrostalo yksiöt";2633;.;419
"2021";"Oulu 2";"Kerrostalo kaksiot";1934;.;625
"2021";"Oulu 2";"Kerrostalo kolmiot+";1700;.;490
"2021";"Kainuu";"Kerrostalo yksiöt";1437;.;121
"2021";"Kainuu";"Kerrostalo kaksiot";1259;.;258
"2021";"Kainuu";"Kerrostalo kolmiot+";1176;.;149
"2021";"Kajaani";"Kerrostalo yksiöt";1623;.;77
"2021";"Kajaani";"Kerrostalo kaksiot";1260;.;174
"2021";"Kajaani";"Kerrostalo kolmiot+";1194;.;124
"2021";"Lappi";"Kerrostalo yksiöt";1745;.;301
"2021";"Lappi";"Kerrostalo kaksiot";1526;.;630
"2021";"Lappi";"Kerrostalo kolmiot+";1413;.;420
"2021";"Rovaniemi";"Kerrostalo yksiöt";2235;.;163
"2021";"Rovaniemi";"Kerrostalo kaksiot";2019;.;286
"2021";"Rovaniemi";"Kerrostalo kolmiot+";1756;.;224
"2022";"Koko maa";"Kerrostalo yksiöt";3748;.;11070
"2022";"Koko maa";"Kerrostalo kaksiot";2906;.;21511
"2022";"Koko maa";"Kerrostalo kolmiot+";3079;.;16509
"2022";"Pääkaupunkiseutu (PKS)";"Kerrostalo yksiöt";6273;.;3450
"2022";"Pääkaupunkiseutu (PKS)";"Kerrostalo kaksiot";5078;.;6472
"2022";"Pääkaupunkiseutu (PKS)";"Kerrostalo kolmiot+";4961;.;6009
"2022";"Koko maa ilman pääkaupunkiseutua";"Kerrostalo yksiöt";2471;.;7538
"2022";"Koko maa ilman pääkaupunkiseutua";"Kerrostalo kaksiot";1990;.;15011
"2022";"Koko maa ilman pääkaupunkiseutua";"Kerrostalo kolmiot+";1958;.;10494
"2022";"Suuret kaupungit (yhteensä)";"Kerrostalo yksiöt";5344;.;5863
"2022";"Suuret kaupungit (yhteensä)";"Kerrostalo kaksiot";4291;.;10706
"2022";"Suuret kaupungit (yhteensä)";"Kerrostalo kolmiot+";4259;.;9097
"2022";"Koko maa ilman suuria kaupunkeja";"Kerrostalo yksiöt";1924;.;5125
"2022";"Koko maa ilman suuria kaupunkeja";"Kerrostalo kaksiot";1650;.;10777
"2022";"Koko maa ilman suuria kaupunkeja";"Kerrostalo kolmiot+";1667;.;7406
"2022";"Uusimaa";"Kerrostalo yksiöt";5727;.;4222
"2022";"Uusimaa";"Kerrostalo kaksiot";4518;.;7955
"2022";"Uusimaa";"Kerrostalo kolmiot+";4567;.;7069
"2022";"Helsinki";"Kerrostalo yksiöt";6945;.;2564
"2022";"Helsinki";"Kerrostalo kaksiot";5827;.;4407
"2022";"Helsinki";"Kerrostalo kolmiot+";5809;.;3864
"2022";"Helsinki 1";"Kerrostalo yksiöt";...;.;606
"2022";"Helsinki 1";"Kerrostalo kaksiot";8322;.;709
"2022";"Helsinki 1";"Kerrostalo kolmiot+";8388;.;719
"2022";"Helsinki 2";"Kerrostalo yksiöt";7063;.;1354
"2022";"Helsinki 2";"Kerrostalo kaksiot";6503;.;1909
"2022";"Helsinki 2";"Kerrostalo kolmiot+";6379;.;1464
"2022";"Helsinki 3";"Kerrostalo yksiöt";...;.;267
"2022";"Helsinki 3";"Kerrostalo kaksiot";4415;.;677
"2022";"Helsinki 3";"Kerrostalo kolmiot+";4311;.;653
"2022";"Helsinki 4";"Kerrostalo yksiöt";4132;.;337
"2022";"Helsinki 4";"Kerrostalo kaksiot";3154;.;1112
"2022";"Helsinki 4";"Kerrostalo kolmiot+";2878;.;1028
"2022";"Espoo-Kauniainen";"Kerrostalo yksiöt";4784;.;451
"2022";"Espoo-Kauniainen";"Kerrostalo kaksiot";4312;.;1056
"2022";"Espoo-Kauniainen";"Kerrostalo kolmiot+";3991;.;1200
"2022";"Espoo-Kauniainen 1";"Kerrostalo yksiöt";5891;.;107
"2022";"Espoo-Kauniainen 1";"Kerrostalo kaksiot";5383;.;327
"2022";"Espoo-Kauniainen 1";"Kerrostalo kolmiot+";5059;.;395
"2022";"Espoo-Kauniainen 2";"Kerrostalo yksiöt";4735;.;137
"2022";"Espoo-Kauniainen 2";"Kerrostalo kaksiot";4324;.;371
"2022";"Espoo-Kauniainen 2";"Kerrostalo kolmiot+";3977;.;338
"2022";"Espoo-Kauniainen 3";"Kerrostalo yksiöt";3871;.;207
"2022";"Espoo-Kauniainen 3";"Kerrostalo kaksiot";3362;.;358
"2022";"Espoo-Kauniainen 3";"Kerrostalo kolmiot+";3109;.;467
"2022";"Vantaa";"Kerrostalo yksiöt";4015;.;435
"2022";"Vantaa";"Kerrostalo kaksiot";3165;.;1009
"2022";"Vantaa";"Kerrostalo kolmiot+";2710;.;945
"2022";"Vantaa 1";"Kerrostalo yksiöt";5376;.;165
"2022";"Vantaa 1";"Kerrostalo kaksiot";4286;.;330
"2022";"Vantaa 1";"Kerrostalo kolmiot+";3773;.;299
"2022";"Vantaa 2";"Kerrostalo yksiöt";3957;.;124
"2022";"Vantaa 2";"Kerrostalo kaksiot";3211;.;256
"2022";"Vantaa 2";"Kerrostalo kolmiot+";2785;.;217
"2022";"Vantaa 3";"Kerrostalo yksiöt";3112;.;146
"2022";"Vantaa 3";"Kerrostalo kaksiot";2496;.;423
"2022";"Vantaa 3";"Kerrostalo kolmiot+";2216;.;429
"2022";"Kehyskunnat";"Kerrostalo yksiöt";2782;.;628
"2022";"Kehyskunnat";"Kerrostalo kaksiot";2165;.;1074
"2022";"Kehyskunnat";"Kerrostalo kolmiot+";2098;.;763
"2022";"Porvoo";"Kerrostalo yksiöt";3239;.;60
"2022";"Porvoo";"Kerrostalo kaksiot";2783;.;193
"2022";"Porvoo";"Kerrostalo kolmiot+";2724;.;152
"2022";"Hyvinkää";"Kerrostalo yksiöt";2021;.;115
"2022";"Hyvinkää";"Kerrostalo kaksiot";1951;.;217
"2022";"Hyvinkää";"Kerrostalo kolmiot+";1819;.;166
"2022";"Järvenpää";"Kerrostalo yksiöt";3200;.;72
"2022";"Järvenpää";"Kerrostalo kaksiot";2667;.;155
"2022";"Järvenpää";"Kerrostalo kolmiot+";2525;.;112
"2022";"Kerava";"Kerrostalo yksiöt";3335;.;134
"2022";"Kerava";"Kerrostalo kaksiot";2352;.;179
"2022";"Kerava";"Kerrostalo kolmiot+";2263;.;132
"2022";"Varsinais-Suomi";"Kerrostalo yksiöt";3395;.;933
"2022";"Varsinais-Suomi";"Kerrostalo kaksiot";2532;.;1931
"2022";"Varsinais-Suomi";"Kerrostalo kolmiot+";2321;.;1473
"2022";"Turku";"Kerrostalo yksiöt";3975;.;648
"2022";"Turku";"Kerrostalo kaksiot";3016;.;1201
"2022";"Turku";"Kerrostalo kolmiot+";2613;.;1048
"2022";"Turku 1";"Kerrostalo yksiöt";4709;.;412
"2022";"Turku 1";"Kerrostalo kaksiot";3956;.;621
"2022";"Turku 1";"Kerrostalo kolmiot+";3664;.;444
"2022";"Turku 2";"Kerrostalo yksiöt";3496;.;121
"2022";"Turku 2";"Kerrostalo kaksiot";2770;.;214
"2022";"Turku 2";"Kerrostalo kolmiot+";2265;.;215
"2022";"Turku 3";"Kerrostalo yksiöt";2040;.;115
"2022";"Turku 3";"Kerrostalo kaksiot";1681;.;366
"2022";"Turku 3";"Kerrostalo kolmiot+";1578;.;389
"2022";"Satakunta";"Kerrostalo yksiöt";1658;.;270
"2022";"Satakunta";"Kerrostalo kaksiot";1302;.;614
"2022";"Satakunta";"Kerrostalo kolmiot+";1416;.;459
"2022";"Pori";"Kerrostalo yksiöt";1752;.;162
"2022";"Pori";"Kerrostalo kaksiot";1324;.;288
"2022";"Pori";"Kerrostalo kolmiot+";1487;.;234
"2022";"Pori 1";"Kerrostalo yksiöt";2279;.;100
"2022";"Pori 1";"Kerrostalo kaksiot";1757;.;162
"2022";"Pori 1";"Kerrostalo kolmiot+";1801;.;147
"2022";"Pori 2";"Kerrostalo yksiöt";728;.;62
"2022";"Pori 2";"Kerrostalo kaksiot";751;.;126
"2022";"Pori 2";"Kerrostalo kolmiot+";916;.;87
"2022";"Rauma";"Kerrostalo yksiöt";1686;.;65
"2022";"Rauma";"Kerrostalo kaksiot";1490;.;174
"2022";"Rauma";"Kerrostalo kolmiot+";1379;.;134
"2022";"Kanta-Häme";"Kerrostalo yksiöt";1741;.;329
"2022";"Kanta-Häme";"Kerrostalo kaksiot";1543;.;710
"2022";"Kanta-Häme";"Kerrostalo kolmiot+";1537;.;439
"2022";"Hämeenlinna";"Kerrostalo yksiöt";2061;.;203
"2022";"Hämeenlinna";"Kerrostalo kaksiot";1878;.;377
"2022";"Hämeenlinna";"Kerrostalo kolmiot+";1880;.;246
"2022";"Hämeenlinna 1";"Kerrostalo yksiöt";2254;.;130
"2022";"Hämeenlinna 1";"Kerrostalo kaksiot";2155;.;281
"2022";"Hämeenlinna 1";"Kerrostalo kolmiot+";2164;.;167
"2022";"Hämeenlinna 2";"Kerrostalo yksiöt";1609;.;73
"2022";"Hämeenlinna 2";"Kerrostalo kaksiot";1305;.;96
"2022";"Hämeenlinna 2";"Kerrostalo kolmiot+";1245;.;79
"2022";"Riihimäki";"Kerrostalo yksiöt";1877;.;64
"2022";"Riihimäki";"Kerrostalo kaksiot";1529;.;178
"2022";"Riihimäki";"Kerrostalo kolmiot+";1474;.;100
"2022";"Pirkanmaa";"Kerrostalo yksiöt";3503;.;1334
"2022";"Pirkanmaa";"Kerrostalo kaksiot";2858;.;2494
"2022";"Pirkanmaa";"Kerrostalo kolmiot+";2693;.;1711
"2022";"Tampere";"Kerrostalo yksiöt";4011;.;1005
"2022";"Tampere";"Kerrostalo kaksiot";3330;.;1802
"2022";"Tampere";"Kerrostalo kolmiot+";3131;.;1190
"2022";"Tampere 1";"Kerrostalo yksiöt";4758;.;474
"2022";"Tampere 1";"Kerrostalo kaksiot";4121;.;737
"2022";"Tampere 1";"Kerrostalo kolmiot+";4154;.;513
"2022";"Tampere 2";"Kerrostalo yksiöt";3324;.;290
"2022";"Tampere 2";"Kerrostalo kaksiot";2987;.;604
"2022";"Tampere 2";"Kerrostalo kolmiot+";2766;.;355
"2022";"Tampere 3";"Kerrostalo yksiöt";2971;.;241
"2022";"Tampere 3";"Kerrostalo kaksiot";2105;.;461
"2022";"Tampere 3";"Kerrostalo kolmiot+";1756;.;322
"2022";"Päijät-Häme";"Kerrostalo yksiöt";1774;.;431
"2022";"Päijät-Häme";"Kerrostalo kaksiot";1531;.;933
"2022";"Päijät-Häme";"Kerrostalo kolmiot+";1627;.;680
"2022";"Lahti";"Kerrostalo yksiöt";2055;.;328
"2022";"Lahti";"Kerrostalo kaksiot";1661;.;743
"2022";"Lahti";"Kerrostalo kolmiot+";1760;.;549
"2022";"Lahti 1";"Kerrostalo yksiöt";2619;.;145
"2022";"Lahti 1";"Kerrostalo kaksiot";2447;.;310
"2022";"Lahti 1";"Kerrostalo kolmiot+";2435;.;254
"2022";"Lahti 2";"Kerrostalo yksiöt";1545;.;183
"2022";"Lahti 2";"Kerrostalo kaksiot";1167;.;433
"2022";"Lahti 2";"Kerrostalo kolmiot+";1255;.;295
"2022";"Kymenlaakso";"Kerrostalo yksiöt";1140;.;280
"2022";"Kymenlaakso";"Kerrostalo kaksiot";1177;.;606
"2022";"Kymenlaakso";"Kerrostalo kolmiot+";1202;.;365
"2022";"Kotka";"Kerrostalo yksiöt";1289;.;140
"2022";"Kotka";"Kerrostalo kaksiot";1231;.;282
"2022";"Kotka";"Kerrostalo kolmiot+";1352;.;156
"2022";"Kotka 1";"Kerrostalo yksiöt";1785;.;53
"2022";"Kotka 1";"Kerrostalo kaksiot";1553;.;136
"2022";"Kotka 1";"Kerrostalo kolmiot+";1715;.;76
"2022";"Kotka 2";"Kerrostalo yksiöt";859;.;87
"2022";"Kotka 2";"Kerrostalo kaksiot";930;.;146
"2022";"Kotka 2";"Kerrostalo kolmiot+";963;.;80
"2022";"Kouvola";"Kerrostalo yksiöt";1018;.;107
"2022";"Kouvola";"Kerrostalo kaksiot";1148;.;249
"2022";"Kouvola";"Kerrostalo kolmiot+";1104;.;153
"2022";"Etelä-Karjala";"Kerrostalo yksiöt";1644;.;234
"2022";"Etelä-Karjala";"Kerrostalo kaksiot";1577;.;398
"2022";"Etelä-Karjala";"Kerrostalo kolmiot+";1577;.;250
"2022";"Lappeenranta";"Kerrostalo yksiöt";2186;.;158
"2022";"Lappeenranta";"Kerrostalo kaksiot";1934;.;299
"2022";"Lappeenranta";"Kerrostalo kolmiot+";1864;.;187
"2022";"Lappeenranta 1";"Kerrostalo yksiöt";2717;.;100
"2022";"Lappeenranta 1";"Kerrostalo kaksiot";2546;.;168
"2022";"Lappeenranta 1";"Kerrostalo kolmiot+";2416;.;108
"2022";"Lappeenranta 2";"Kerrostalo yksiöt";1261;.;58
"2022";"Lappeenranta 2";"Kerrostalo kaksiot";1119;.;131
"2022";"Lappeenranta 2";"Kerrostalo kolmiot+";1120;.;79
"2022";"Etelä-Savo";"Kerrostalo yksiöt";1329;.;212
"2022";"Etelä-Savo";"Kerrostalo kaksiot";1231;.;408
"2022";"Etelä-Savo";"Kerrostalo kolmiot+";1326;.;292
"2022";"Mikkeli";"Kerrostalo yksiöt";1844;.;91
"2022";"Mikkeli";"Kerrostalo kaksiot";1535;.;167
"2022";"Mikkeli";"Kerrostalo kolmiot+";1492;.;144
"2022";"Pohjois-Savo";"Kerrostalo yksiöt";2011;.;365
"2022";"Pohjois-Savo";"Kerrostalo kaksiot";1769;.;925
"2022";"Pohjois-Savo";"Kerrostalo kolmiot+";1803;.;556
"2022";"Kuopio";"Kerrostalo yksiöt";2691;.;228
"2022";"Kuopio";"Kerrostalo kaksiot";2202;.;613
"2022";"Kuopio";"Kerrostalo kolmiot+";2052;.;421
"2022";"Kuopio 1";"Kerrostalo yksiöt";3277;.;146
"2022";"Kuopio 1";"Kerrostalo kaksiot";2709;.;368
"2022";"Kuopio 1";"Kerrostalo kolmiot+";2536;.;236
"2022";"Kuopio 2";"Kerrostalo yksiöt";1737;.;82
"2022";"Kuopio 2";"Kerrostalo kaksiot";1645;.;245
"2022";"Kuopio 2";"Kerrostalo kolmiot+";1535;.;185
"2022";"Pohjois-Karjala";"Kerrostalo yksiöt";2109;.;199
"2022";"Pohjois-Karjala";"Kerrostalo kaksiot";1696;.;400
"2022";"Pohjois-Karjala";"Kerrostalo kolmiot+";1585;.;254
"2022";"Joensuu";"Kerrostalo yksiöt";2644;.;147
"2022";"Joensuu";"Kerrostalo kaksiot";2092;.;293
"2022";"Joensuu";"Kerrostalo kolmiot+";1795;.;201
"2022";"Joensuu 1";"Kerrostalo yksiöt";2712;.;123
"2022";"Joensuu 1";"Kerrostalo kaksiot";2331;.;226
"2022";"Joensuu 1";"Kerrostalo kolmiot+";1946;.;162
"2022";"Joensuu 2";"Kerrostalo yksiöt";2315;.;24
"2022";"Joensuu 2";"Kerrostalo kaksiot";1416;.;67
"2022";"Joensuu 2";"Kerrostalo kolmiot+";1225;.;39
"2022";"Keski-Suomi";"Kerrostalo yksiöt";2105;.;554
"2022";"Keski-Suomi";"Kerrostalo kaksiot";1758;.;1144
"2022";"Keski-Suomi";"Kerrostalo kolmiot+";1780;.;709
"2022";"Jyväskylä";"Kerrostalo yksiöt";2508;.;461
"2022";"Jyväskylä";"Kerrostalo kaksiot";2045;.;927
"2022";"Jyväskylä";"Kerrostalo kolmiot+";1999;.;587
"2022";"Jyväskylä 1";"Kerrostalo yksiöt";3107;.;197
"2022";"Jyväskylä 1";"Kerrostalo kaksiot";2649;.;422
"2022";"Jyväskylä 1";"Kerrostalo kolmiot+";2589;.;260
"2022";"Jyväskylä 2";"Kerrostalo yksiöt";1874;.;264
"2022";"Jyväskylä 2";"Kerrostalo kaksiot";1532;.;505
"2022";"Jyväskylä 2";"Kerrostalo kolmiot+";1537;.;327
"2022";"Etelä-Pohjanmaa";"Kerrostalo yksiöt";2242;.;107
"2022";"Etelä-Pohjanmaa";"Kerrostalo kaksiot";1927;.;286
"2022";"Etelä-Pohjanmaa";"Kerrostalo kolmiot+";1794;.;204
"2022";"Seinäjoki";"Kerrostalo yksiöt";2733;.;85
"2022";"Seinäjoki";"Kerrostalo kaksiot";2223;.;231
"2022";"Seinäjoki";"Kerrostalo kolmiot+";2069;.;166
"2022";"Pohjanmaa";"Kerrostalo yksiöt";2311;.;258
"2022";"Pohjanmaa";"Kerrostalo kaksiot";1863;.;472
"2022";"Pohjanmaa";"Kerrostalo kolmiot+";1808;.;444
"2022";"Vaasa";"Kerrostalo yksiöt";2546;.;194
"2022";"Vaasa";"Kerrostalo kaksiot";2087;.;341
"2022";"Vaasa";"Kerrostalo kolmiot+";2014;.;318
"2022";"Vaasa 1";"Kerrostalo yksiöt";2780;.;150
"2022";"Vaasa 1";"Kerrostalo kaksiot";2389;.;254
"2022";"Vaasa 1";"Kerrostalo kolmiot+";2303;.;232
"2022";"Vaasa 2";"Kerrostalo yksiöt";1624;.;44
"2022";"Vaasa 2";"Kerrostalo kaksiot";1095;.;87
"2022";"Vaasa 2";"Kerrostalo kolmiot+";1248;.;86
"2022";"Keski-Pohjanmaa";"Kerrostalo yksiöt";2302;.;57
"2022";"Keski-Pohjanmaa";"Kerrostalo kaksiot";1790;.;163
"2022";"Keski-Pohjanmaa";"Kerrostalo kolmiot+";1630;.;117
"2022";"Kokkola";"Kerrostalo yksiöt";2393;.;50
"2022";"Kokkola";"Kerrostalo kaksiot";1841;.;158
"2022";"Kokkola";"Kerrostalo kolmiot+";1653;.;114
"2022";"Pohjois-Pohjanmaa";"Kerrostalo yksiöt";2736;.;855
"2022";"Pohjois-Pohjanmaa";"Kerrostalo kaksiot";2181;.;1383
"2022";"Pohjois-Pohjanmaa";"Kerrostalo kolmiot+";2143;.;979
"2022";"Oulu";"Kerrostalo yksiöt";2960;.;760
"2022";"Oulu";"Kerrostalo kaksiot";2333;.;1231
"2022";"Oulu";"Kerrostalo kolmiot+";2232;.;850
"2022";"Oulu 1";"Kerrostalo yksiöt";3297;.;448
"2022";"Oulu 1";"Kerrostalo kaksiot";2843;.;644
"2022";"Oulu 1";"Kerrostalo kolmiot+";2704;.;384
"2022";"Oulu 2";"Kerrostalo yksiöt";2610;.;312
"2022";"Oulu 2";"Kerrostalo kaksiot";1835;.;587
"2022";"Oulu 2";"Kerrostalo kolmiot+";1755;.;466
"2022";"Kainuu";"Kerrostalo yksiöt";1445;.;112
"2022";"Kainuu";"Kerrostalo kaksiot";1188;.;188
"2022";"Kainuu";"Kerrostalo kolmiot+";1287;.;136
"2022";"Kajaani";"Kerrostalo yksiöt";1591;.;82
"2022";"Kajaani";"Kerrostalo kaksiot";1224;.;143
"2022";"Kajaani";"Kerrostalo kolmiot+";1295;.;114
"2022";"Lappi";"Kerrostalo yksiöt";1725;.;236
"2022";"Lappi";"Kerrostalo kaksiot";1478;.;473
"2022";"Lappi";"Kerrostalo kolmiot+";1463;.;366
"2022";"Rovaniemi";"Kerrostalo yksiöt";2141;.;144
"2022";"Rovaniemi";"Kerrostalo kaksiot";1873;.;259
"2022";"Rovaniemi";"Kerrostalo kolmiot+";1769;.;199
